id	name	content	questType	team	needCount	排序ID	任务奖励描述	任务图标	是否跳转	跳转地址
2034012	@QuestName_034	@QuestContent_034	2	34	50000	70	@missionRewardstr_2034012	Item/2.png	1	7
2035001	@QuestName_035	@QuestContent_035	2	35	50	80	@missionRewardstr_2035001	Item/2.png	1	12
2035002	@QuestName_035	@QuestContent_035	2	35	100	80	@missionRewardstr_2035002	Item/2.png	1	12
2035003	@QuestName_035	@QuestContent_035	2	35	200	80	@missionRewardstr_2035003	Item/2.png	1	12
2035004	@QuestName_035	@QuestContent_035	2	35	500	80	@missionRewardstr_2035004	Item/2.png	1	12
2035005	@QuestName_035	@QuestContent_035	2	35	1000	80	@missionRewardstr_2035005	Item/2.png	1	12
2035006	@QuestName_035	@QuestContent_035	2	35	2000	80	@missionRewardstr_2035006	Item/2.png	1	12
2035007	@QuestName_035	@QuestContent_035	2	35	3000	80	@missionRewardstr_2035007	Item/2.png	1	12
2035008	@QuestName_035	@QuestContent_035	2	35	5000	80	@missionRewardstr_2035008	Item/2.png	1	12
2035009	@QuestName_035	@QuestContent_035	2	35	10000	80	@missionRewardstr_2035009	Item/2.png	1	12
2035010	@QuestName_035	@QuestContent_035	2	35	15000	80	@missionRewardstr_2035010	Item/2.png	1	12
2035011	@QuestName_035	@QuestContent_035	2	35	30000	80	@missionRewardstr_2035011	Item/2.png	1	12
2035012	@QuestName_035	@QuestContent_035	2	35	50000	80	@missionRewardstr_2035012	Item/2.png	1	12
2037001	@QuestName_037	@QuestContent_037	2	37	4000	10	@missionRewardstr_2037001	Item/2.png	0	NULL
2037002	@QuestName_037	@QuestContent_037	2	37	3000	10	@missionRewardstr_2037002	Item/2.png	0	NULL
2037003	@QuestName_037	@QuestContent_037	2	37	2500	10	@missionRewardstr_2037003	Item/2.png	0	NULL
2037004	@QuestName_037	@QuestContent_037	2	37	2000	10	@missionRewardstr_2037004	Item/2.png	0	NULL
2037005	@QuestName_037	@QuestContent_037	2	37	1500	10	@missionRewardstr_2037005	Item/2.png	0	NULL
2037006	@QuestName_037	@QuestContent_037	2	37	1000	10	@missionRewardstr_2037006	Item/2.png	0	NULL
2037007	@QuestName_037	@QuestContent_037	2	37	700	10	@missionRewardstr_2037007	Item/2.png	0	NULL
2037008	@QuestName_037	@QuestContent_037	2	37	400	10	@missionRewardstr_2037008	Item/2.png	0	NULL
2037009	@QuestName_037	@QuestContent_037	2	37	300	10	@missionRewardstr_2037009	Item/2.png	0	NULL
2037010	@QuestName_037	@QuestContent_037	2	37	200	10	@missionRewardstr_2037010	Item/2.png	0	NULL
2037011	@QuestName_037	@QuestContent_037	2	37	150	10	@missionRewardstr_2037011	Item/2.png	0	NULL
2037012	@QuestName_037	@QuestContent_037	2	37	100	10	@missionRewardstr_2037012	Item/2.png	0	NULL
2037013	@QuestName_037	@QuestContent_037	2	37	90	10	@missionRewardstr_2037013	Item/2.png	0	NULL
2037014	@QuestName_037	@QuestContent_037	2	37	80	10	@missionRewardstr_2037014	Item/2.png	0	NULL
2037015	@QuestName_037	@QuestContent_037	2	37	70	10	@missionRewardstr_2037015	Item/2.png	0	NULL
2037016	@QuestName_037	@QuestContent_037	2	37	60	10	@missionRewardstr_2037016	Item/2.png	0	NULL
2037017	@QuestName_037	@QuestContent_037	2	37	50	10	@missionRewardstr_2037017	Item/2.png	0	NULL
2037018	@QuestName_037	@QuestContent_037	2	37	40	10	@missionRewardstr_2037018	Item/2.png	0	NULL
2037019	@QuestName_037	@QuestContent_037	2	37	30	10	@missionRewardstr_2037019	Item/2.png	0	NULL
2037020	@QuestName_037	@QuestContent_037	2	37	20	10	@missionRewardstr_2037020	Item/2.png	0	NULL
2037021	@QuestName_037	@QuestContent_037	2	37	15	10	@missionRewardstr_2037021	Item/2.png	0	NULL
2037022	@QuestName_037	@QuestContent_037	2	37	10	10	@missionRewardstr_2037022	Item/2.png	0	NULL
2037023	@QuestName_037	@QuestContent_037	2	37	9	10	@missionRewardstr_2037023	Item/2.png	0	NULL
2037024	@QuestName_037	@QuestContent_037	2	37	8	10	@missionRewardstr_2037024	Item/2.png	0	NULL
2037025	@QuestName_037	@QuestContent_037	2	37	7	10	@missionRewardstr_2037025	Item/2.png	0	NULL
2037026	@QuestName_037	@QuestContent_037	2	37	6	10	@missionRewardstr_2037026	Item/2.png	0	NULL
2037027	@QuestName_037	@QuestContent_037	2	37	5	10	@missionRewardstr_2037027	Item/2.png	0	NULL
2037028	@QuestName_037	@QuestContent_037	2	37	4	10	@missionRewardstr_2037028	Item/2.png	0	NULL
2037029	@QuestName_037	@QuestContent_037	2	37	3	10	@missionRewardstr_2037029	Item/2.png	0	NULL
2037030	@QuestName_037	@QuestContent_037	2	37	2	10	@missionRewardstr_2037030	Item/2.png	0	NULL
2037031	@QuestName_037	@QuestContent_037	2	37	1	10	@missionRewardstr_2037031	Item/2.png	0	NULL
2038001	@QuestName_038	@QuestContent_038	2	38	200	90	@missionRewardstr_2038001	Item/2.png	0	NULL
2038002	@QuestName_038	@QuestContent_038	2	38	100	90	@missionRewardstr_2038002	Item/2.png	0	NULL
2038003	@QuestName_038	@QuestContent_038	2	38	50	90	@missionRewardstr_2038003	Item/2.png	0	NULL
2038004	@QuestName_038	@QuestContent_038	2	38	20	90	@missionRewardstr_2038004	Item/2.png	0	NULL
2038005	@QuestName_038	@QuestContent_038	2	38	10	90	@missionRewardstr_2038005	Item/2.png	0	NULL
2038006	@QuestName_038	@QuestContent_038	2	38	9	90	@missionRewardstr_2038006	Item/2.png	0	NULL
2038007	@QuestName_038	@QuestContent_038	2	38	8	90	@missionRewardstr_2038007	Item/2.png	0	NULL
2038008	@QuestName_038	@QuestContent_038	2	38	7	90	@missionRewardstr_2038008	Item/2.png	0	NULL
2038009	@QuestName_038	@QuestContent_038	2	38	6	90	@missionRewardstr_2038009	Item/2.png	0	NULL
2038010	@QuestName_038	@QuestContent_038	2	38	5	90	@missionRewardstr_2038010	Item/2.png	0	NULL
2038011	@QuestName_038	@QuestContent_038	2	38	4	90	@missionRewardstr_2038011	Item/2.png	0	NULL
2038012	@QuestName_038	@QuestContent_038	2	38	3	90	@missionRewardstr_2038012	Item/2.png	0	NULL
2038013	@QuestName_038	@QuestContent_038	2	38	2	90	@missionRewardstr_2038013	Item/2.png	0	NULL
2038014	@QuestName_038	@QuestContent_038	2	38	1	90	@missionRewardstr_2038014	Item/2.png	0	NULL
2039001	@QuestName_039	@QuestContent_039	2	39	10	20	@missionRewardstr_2039001	Item/2.png	0	NULL
2039002	@QuestName_039	@QuestContent_039	2	39	20	20	@missionRewardstr_2039002	Item/2.png	0	NULL
2039003	@QuestName_039	@QuestContent_039	2	39	50	20	@missionRewardstr_2039003	Item/2.png	0	NULL
2039004	@QuestName_039	@QuestContent_039	2	39	100	20	@missionRewardstr_2039004	Item/2.png	0	NULL
2039005	@QuestName_039	@QuestContent_039	2	39	150	20	@missionRewardstr_2039005	Item/2.png	0	NULL
2039006	@QuestName_039	@QuestContent_039	2	39	200	20	@missionRewardstr_2039006	Item/2.png	0	NULL
2039007	@QuestName_039	@QuestContent_039	2	39	300	20	@missionRewardstr_2039007	Item/2.png	0	NULL
2039008	@QuestName_039	@QuestContent_039	2	39	500	20	@missionRewardstr_2039008	Item/2.png	0	NULL
2039009	@QuestName_039	@QuestContent_039	2	39	1000	20	@missionRewardstr_2039009	Item/2.png	0	NULL
2039010	@QuestName_039	@QuestContent_039	2	39	1500	20	@missionRewardstr_2039010	Item/2.png	0	NULL
2039011	@QuestName_039	@QuestContent_039	2	39	2000	20	@missionRewardstr_2039011	Item/2.png	0	NULL
2039012	@QuestName_039	@QuestContent_039	2	39	3000	20	@missionRewardstr_2039012	Item/2.png	0	NULL
2039013	@QuestName_039	@QuestContent_039	2	39	5000	20	@missionRewardstr_2039013	Item/2.png	0	NULL
2039014	@QuestName_039	@QuestContent_039	2	39	10000	20	@missionRewardstr_2039014	Item/2.png	0	NULL
2040001	@QuestName_040	@QuestContent_040	2	40	5	30	@missionRewardstr_2040001	Item/2.png	1	22
2040002	@QuestName_040	@QuestContent_040	2	40	10	30	@missionRewardstr_2040002	Item/2.png	1	22
2040003	@QuestName_040	@QuestContent_040	2	40	15	30	@missionRewardstr_2040003	Item/2.png	1	22
2040004	@QuestName_040	@QuestContent_040	2	40	20	30	@missionRewardstr_2040004	Item/2.png	1	22
2040005	@QuestName_040	@QuestContent_040	2	40	30	30	@missionRewardstr_2040005	Item/2.png	1	22
2040006	@QuestName_040	@QuestContent_040	2	40	40	30	@missionRewardstr_2040006	Item/2.png	1	22
2040007	@QuestName_040	@QuestContent_040	2	40	50	30	@missionRewardstr_2040007	Item/2.png	1	22
2040008	@QuestName_040	@QuestContent_040	2	40	75	30	@missionRewardstr_2040008	Item/2.png	1	22
2040009	@QuestName_040	@QuestContent_040	2	40	100	30	@missionRewardstr_2040009	Item/2.png	1	22
2040010	@QuestName_040	@QuestContent_040	2	40	150	30	@missionRewardstr_2040010	Item/2.png	1	22
2040011	@QuestName_040	@QuestContent_040	2	40	200	30	@missionRewardstr_2040011	Item/2.png	1	22
2040012	@QuestName_040	@QuestContent_040	2	40	500	30	@missionRewardstr_2040012	Item/2.png	1	22
2040013	@QuestName_040	@QuestContent_040	2	40	1000	30	@missionRewardstr_2040013	Item/2.png	1	22
2042001	@QuestName_042	@QuestContent_042	2	42	1	40	@missionRewardstr_2042001	Item/2.png	0	NULL
2042002	@QuestName_042	@QuestContent_042	2	42	2	40	@missionRewardstr_2042002	Item/2.png	0	NULL
2042003	@QuestName_042	@QuestContent_042	2	42	3	40	@missionRewardstr_2042003	Item/2.png	0	NULL
2042004	@QuestName_042	@QuestContent_042	2	42	4	40	@missionRewardstr_2042004	Item/2.png	0	NULL
2042005	@QuestName_042	@QuestContent_042	2	42	5	40	@missionRewardstr_2042005	Item/2.png	0	NULL
2042006	@QuestName_042	@QuestContent_042	2	42	6	40	@missionRewardstr_2042006	Item/2.png	0	NULL
2042007	@QuestName_042	@QuestContent_042	2	42	7	40	@missionRewardstr_2042007	Item/2.png	0	NULL
2042008	@QuestName_042	@QuestContent_042	2	42	8	40	@missionRewardstr_2042008	Item/2.png	0	NULL
2042009	@QuestName_042	@QuestContent_042	2	42	9	40	@missionRewardstr_2042009	Item/2.png	0	NULL
2042010	@QuestName_042	@QuestContent_042	2	42	10	40	@missionRewardstr_2042010	Item/2.png	0	NULL
2043001	@QuestName_043	@QuestContent_043	2	43	5	110	@missionRewardstr_2043001	Item/2.png	0	NULL
2043002	@QuestName_043	@QuestContent_043	2	43	10	110	@missionRewardstr_2043002	Item/2.png	0	NULL
2043003	@QuestName_043	@QuestContent_043	2	43	20	110	@missionRewardstr_2043003	Item/2.png	0	NULL
2043004	@QuestName_043	@QuestContent_043	2	43	50	110	@missionRewardstr_2043004	Item/2.png	0	NULL
2043005	@QuestName_043	@QuestContent_043	2	43	100	110	@missionRewardstr_2043005	Item/2.png	0	NULL
2043006	@QuestName_043	@QuestContent_043	2	43	200	110	@missionRewardstr_2043006	Item/2.png	0	NULL
2043007	@QuestName_043	@QuestContent_043	2	43	500	110	@missionRewardstr_2043007	Item/2.png	0	NULL
2043008	@QuestName_043	@QuestContent_043	2	43	1000	110	@missionRewardstr_2043008	Item/2.png	0	NULL
2043009	@QuestName_043	@QuestContent_043	2	43	1500	110	@missionRewardstr_2043009	Item/2.png	0	NULL
2043010	@QuestName_043	@QuestContent_043	2	43	2500	110	@missionRewardstr_2043010	Item/2.png	0	NULL
2043011	@QuestName_043	@QuestContent_043	2	43	5000	110	@missionRewardstr_2043011	Item/2.png	0	NULL
2043012	@QuestName_043	@QuestContent_043	2	43	10000	110	@missionRewardstr_2043012	Item/2.png	0	NULL
2044001	@QuestName_044	@QuestContent_044	2	44	1	120	@missionRewardstr_2044001	Item/2.png	0	NULL
2044002	@QuestName_044	@QuestContent_044	2	44	2	120	@missionRewardstr_2044002	Item/2.png	0	NULL
2044003	@QuestName_044	@QuestContent_044	2	44	3	120	@missionRewardstr_2044003	Item/2.png	0	NULL
2044004	@QuestName_044	@QuestContent_044	2	44	4	120	@missionRewardstr_2044004	Item/2.png	0	NULL
2044005	@QuestName_044	@QuestContent_044	2	44	5	120	@missionRewardstr_2044005	Item/2.png	0	NULL
2044006	@QuestName_044	@QuestContent_044	2	44	6	120	@missionRewardstr_2044006	Item/2.png	0	NULL
2044007	@QuestName_044	@QuestContent_044	2	44	7	120	@missionRewardstr_2044007	Item/2.png	0	NULL
2044008	@QuestName_044	@QuestContent_044	2	44	8	120	@missionRewardstr_2044008	Item/2.png	0	NULL
2044009	@QuestName_044	@QuestContent_044	2	44	9	120	@missionRewardstr_2044009	Item/2.png	0	NULL
2044010	@QuestName_044	@QuestContent_044	2	44	10	120	@missionRewardstr_2044010	Item/2.png	0	NULL
2044011	@QuestName_044	@QuestContent_044	2	44	11	120	@missionRewardstr_2044011	Item/2.png	0	NULL
2044012	@QuestName_044	@QuestContent_044	2	44	12	120	@missionRewardstr_2044012	Item/2.png	0	NULL
2044013	@QuestName_044	@QuestContent_044	2	44	13	120	@missionRewardstr_2044013	Item/2.png	0	NULL
2044014	@QuestName_044	@QuestContent_044	2	44	14	120	@missionRewardstr_2044014	Item/2.png	0	NULL
2044015	@QuestName_044	@QuestContent_044	2	44	15	120	@missionRewardstr_2044015	Item/2.png	0	NULL
2044016	@QuestName_044	@QuestContent_044	2	44	16	120	@missionRewardstr_2044016	Item/2.png	0	NULL
2044017	@QuestName_044	@QuestContent_044	2	44	17	120	@missionRewardstr_2044017	Item/2.png	0	NULL
2044018	@QuestName_044	@QuestContent_044	2	44	18	120	@missionRewardstr_2044018	Item/2.png	0	NULL
2044019	@QuestName_044	@QuestContent_044	2	44	19	120	@missionRewardstr_2044019	Item/2.png	0	NULL
2044020	@QuestName_044	@QuestContent_044	2	44	20	120	@missionRewardstr_2044020	Item/2.png	0	NULL
2045001	@QuestName_045	@QuestContent_045	2	45	1	130	@missionRewardstr_2045001	Item/2.png	0	NULL
2045002	@QuestName_045	@QuestContent_045	2	45	2	130	@missionRewardstr_2045002	Item/2.png	0	NULL
2045003	@QuestName_045	@QuestContent_045	2	45	3	130	@missionRewardstr_2045003	Item/2.png	0	NULL
2045004	@QuestName_045	@QuestContent_045	2	45	4	130	@missionRewardstr_2045004	Item/2.png	0	NULL
2045005	@QuestName_045	@QuestContent_045	2	45	5	130	@missionRewardstr_2045005	Item/2.png	0	NULL
2045006	@QuestName_045	@QuestContent_045	2	45	6	130	@missionRewardstr_2045006	Item/2.png	0	NULL
2045007	@QuestName_045	@QuestContent_045	2	45	7	130	@missionRewardstr_2045007	Item/2.png	0	NULL
2045008	@QuestName_045	@QuestContent_045	2	45	8	130	@missionRewardstr_2045008	Item/2.png	0	NULL
2045009	@QuestName_045	@QuestContent_045	2	45	9	130	@missionRewardstr_2045009	Item/2.png	0	NULL
2045010	@QuestName_045	@QuestContent_045	2	45	10	130	@missionRewardstr_2045010	Item/2.png	0	NULL
2045011	@QuestName_045	@QuestContent_045	2	45	11	130	@missionRewardstr_2045011	Item/2.png	0	NULL
2045012	@QuestName_045	@QuestContent_045	2	45	12	130	@missionRewardstr_2045012	Item/2.png	0	NULL
2045013	@QuestName_045	@QuestContent_045	2	45	13	130	@missionRewardstr_2045013	Item/2.png	0	NULL
2045014	@QuestName_045	@QuestContent_045	2	45	14	130	@missionRewardstr_2045014	Item/2.png	0	NULL
2045015	@QuestName_045	@QuestContent_045	2	45	15	130	@missionRewardstr_2045015	Item/2.png	0	NULL
2045016	@QuestName_045	@QuestContent_045	2	45	16	130	@missionRewardstr_2045016	Item/2.png	0	NULL
2045017	@QuestName_045	@QuestContent_045	2	45	17	130	@missionRewardstr_2045017	Item/2.png	0	NULL
2045018	@QuestName_045	@QuestContent_045	2	45	18	130	@missionRewardstr_2045018	Item/2.png	0	NULL
2045019	@QuestName_045	@QuestContent_045	2	45	19	130	@missionRewardstr_2045019	Item/2.png	0	NULL
2045020	@QuestName_045	@QuestContent_045	2	45	20	130	@missionRewardstr_2045020	Item/2.png	0	NULL
2046001	@QuestName_046	@QuestContent_046	2	46	1	140	@missionRewardstr_2046001	Item/2.png	0	NULL
2047001	@QuestName_047	@QuestContent_047	2	47	1	140	@missionRewardstr_2047001	Item/2.png	0	NULL
2048001	@QuestName_048	@QuestContent_048	2	48	1	140	@missionRewardstr_2048001	Item/2.png	0	NULL
2049001	@QuestName_049	@QuestContent_049	2	49	1	140	@missionRewardstr_2049001	Item/2.png	0	NULL
2050001	@QuestName_050	@QuestContent_050	2	50	1	50	@missionRewardstr_2050001	Item/2.png	0	NULL
2051001	@QuestName_051	@QuestContent_051	2	51	1	60	@missionRewardstr_2051001	Item/2.png	0	NULL
2052001	@QuestName_052	@QuestContent_052	2	52	1	100	@missionRewardstr_2052001	Item/2.png	0	NULL
