id	名称	职业	开启等级	消耗MP	冷却回合	技能脚本	技能描述	图标	战斗行动	战斗记录	roleid	条件
2661	@Skill_Name_2661	1003	0	500	1	2661	@Skill_Desc_3011	skill/S_2661.png	1	1	140	@MercenaryOpenLevelTxt
2662	@Skill_Name_2662	1003	2	500	1	2662	@Skill_Desc_3012	skill/S_2662.png	1	1	140	@MercenaryOpenLevelTxt
2671	@Skill_Name_2671	1003	0	500	1	2671	@Skill_Desc_3001	skill/S_2671.png	1	1	129	@MercenaryOpenLevelTxt
2672	@Skill_Name_2672	1003	2	500	1	2672	@Skill_Desc_3002	skill/S_2672.png	1	1	129	@MercenaryOpenLevelTxt
2681	@Skill_Name_2681	1001	0	500	1	2681	@Skill_Desc_2681	skill/S_2681.png	1	1	194	@MercenaryOpenLevelTxt
2682	@Skill_Name_2682	1001	2	500	1	2682	@Skill_Desc_2712	skill/S_2712.png	1	1	194	@MercenaryOpenLevelTxt
2691	@Skill_Name_2691	1002	0	500	1	2691	@Skill_Desc_3083	skill/S_2691.png	1	1	208	@MercenaryOpenLevelTxt
2692	@Skill_Name_2692	1002	2	500	1	2692	@Skill_Desc_3084	skill/S_2692.png	1	1	208	@MercenaryOpenLevelTxt
2701	@Skill_Name_2701	1002	0	400	1	2701	@Skill_Desc_2701	skill/S_2701.png	1	1	141	@MercenaryOpenLevelTxt
2702	@Skill_Name_2702	1002	2	400	1	2702	@Skill_Desc_2702	skill/S_2702.png	1	1	141	@MercenaryOpenLevelTxt
2711	@Skill_Name_2711	1001	0	500	1	2711	@Skill_Desc_3005	skill/S_2711.png	1	1	106	@MercenaryOpenLevelTxt
2712	@Skill_Name_2712	1001	2	500	1	2712	@Skill_Desc_3006	skill/S_2712.png	1	1	106	@MercenaryOpenLevelTxt
2721	@Skill_Name_2721	1002	0	500	1	2721	@Skill_Desc_2691	skill/S_3001.png	1	1	166	@MercenaryOpenLevelTxt
2722	@Skill_Name_2722	1002	2	500	1	2722	@Skill_Desc_2542	skill/S_2671.png	1	1	166	@MercenaryOpenLevelTxt
2731	@Skill_Name_2731	1002	0	500	1	2731	@Skill_Desc_2731	skill/S_2731.png	1	1	128	@MercenaryOpenLevelTxt
2732	@Skill_Name_2732	1002	2	500	1	2732	@Skill_Desc_2732	skill/S_2732.png	1	1	128	@MercenaryOpenLevelTxt
2751	@Skill_Name_2751	1003	0	600	1	2751	@Skill_Desc_3015	skill/S_2751.png	1	1	186	@MercenaryOpenLevelTxt
2752	@Skill_Name_2752	1003	2	900	1	2752	@Skill_Desc_3016	skill/S_2752.png	1	1	186	@MercenaryOpenLevelTxt
2753	@Skill_Name_2753	1002	0	300	1	2753	@Skill_Desc_2071	skill/S_2071.png	1	1	170	@MercenaryOpenLevelTxt
2754	@Skill_Name_2754	1002	2	400	1	2754	@Skill_Desc_2552	skill/S_2552.png	1	1	170	@MercenaryOpenLevelTxt
2755	@Skill_Name_2755	1002	0	400	1	2755	@Skill_Desc_2151	skill/S_2151.png	1	1	167	@MercenaryOpenLevelTxt
2756	@Skill_Name_2756	1002	2	400	1	2756	@Skill_Desc_2632	skill/S_2632.png	1	1	167	@MercenaryOpenLevelTxt
2757	@Skill_Name_2521	1002	0	200	1	2757	@Skill_Desc_2051	skill/S_2521.png	1	1	204	@MercenaryOpenLevelTxt
2758	@Skill_Name_2522	1002	2	400	1	2758	@Skill_Desc_2402	skill/S_2522.png	1	1	204	@MercenaryOpenLevelTxt
2759	@Skill_Name_2161	1003	0	400	1	2759	@Skill_Desc_2111	skill/S_2111.png	1	1	121	@MercenaryOpenLevelTxt
2760	@Skill_Name_2162	1003	2	500	1	2760	@Skill_Desc_2412	skill/S_2412.png	1	1	121	@MercenaryOpenLevelTxt
2761	@Skill_Name_2761	1003	0	400	1	2761	@Skill_Desc_2761	skill/S_2211.png	1	1	154	@MercenaryOpenLevelTxt
2762	@Skill_Name_2762	1003	2	500	1	2762	@Skill_Desc_2352	skill/S_2352.png	1	1	154	@MercenaryOpenLevelTxt
2763	@Skill_Name_2741	1001	0	500	1	2763	@Skill_Desc_3003	skill/S_2561.png	1	1	138	@MercenaryOpenLevelTxt
2764	@Skill_Name_2742	1001	2	500	1	2764	@Skill_Desc_3004	skill/S_2472.png	1	1	138	@MercenaryOpenLevelTxt
2765	@Skill_Name_2481	1001	0	400	1	2765	@Skill_Desc_2765	skill/S_2571.png	1	1	165	@MercenaryOpenLevelTxt
2766	@Skill_Name_2482	1001	2	500	1	2766	@Skill_Desc_2766	skill/S_2472.png	1	1	165	@MercenaryOpenLevelTxt
2767	@Skill_Name_2591	1001	0	400	1	2767	@Skill_Desc_3013	skill/S_2471.png	1	1	198	@MercenaryOpenLevelTxt
2768	@Skill_Name_2592	1001	2	500	1	2768	@Skill_Desc_3014	skill/S_2562.png	1	1	198	@MercenaryOpenLevelTxt
2769	@Skill_Name_2769	1002	0	500	1	2769	@Skill_Desc_3039	skill/S_2511.png	1	1	130	@MercenaryOpenLevelTxt
2770	@Skill_Name_2770	1002	2	500	1	2770	@Skill_Desc_3040	skill/S_2692.png	1	1	130	@MercenaryOpenLevelTxt
2771	@Skill_Name_2771	1003	0	800	1	2771	@Skill_Desc_2091	skill/S_2091.png	1	1	169	@MercenaryOpenLevelTxt
2772	@Skill_Name_2772	1003	2	500	1	2772	@Skill_Desc_2602	skill/S_2602.png	1	1	169	@MercenaryOpenLevelTxt
2773	@Skill_Name_2261	1003	0	500	1	2773	@Skill_Desc_2773	skill/S_2661.png	1	1	196	@MercenaryOpenLevelTxt
2774	@Skill_Name_2262	1003	2	500	1	2774	@Skill_Desc_2774	skill/S_2662.png	1	1	196	@MercenaryOpenLevelTxt
2775	@Skill_Name_2621	1001	0	500	1	2775	@Skill_Desc_2775	skill/S_2651.png	1	1	147	@MercenaryOpenLevelTxt
2776	@Skill_Name_2622	1001	2	500	1	2776	@Skill_Desc_2776	skill/S_2712.png	1	1	147	@MercenaryOpenLevelTxt
2777	@Skill_Name_2431	1002	0	500	1	2431	@Skill_Desc_2753	skill/S_2731.png	1	1	151	@MercenaryOpenLevelTxt
2778	@Skill_Name_2778	1002	2	400	1	2778	@Skill_Desc_3022	skill/S_2282.png	1	1	151	@MercenaryOpenLevelTxt
2779	@Skill_Name_2779	1001	0	400	1	2779	@Skill_Desc_2779	skill/S_2471.png	1	1	159	@MercenaryOpenLevelTxt
2780	@Skill_Name_2780	1001	2	500	1	2780	@Skill_Desc_2780	skill/S_2232.png	1	1	159	@MercenaryOpenLevelTxt
2781	@Skill_Name_2781	1001	0	400	1	2781	@Skill_Desc_2781	skill/S_2231.png	1	1	176	@MercenaryOpenLevelTxt
2782	@Skill_Name_2782	1001	2	500	1	2782	@Skill_Desc_2782	skill/S_2612.png	1	1	176	@MercenaryOpenLevelTxt
2783	@Skill_Name_2783	1001	0	500	1	2783	@Skill_Desc_2783	skill/S_2681.png	1	1	181	@MercenaryOpenLevelTxt
2784	@Skill_Name_2784	1001	2	500	1	2784	@Skill_Desc_2784	skill/S_2472.png	1	1	181	@MercenaryOpenLevelTxt
2785	@Skill_Name_2785	1001	0	500	1	2785	@Skill_Desc_3059	skill/S_2711.png	1	1	189	@MercenaryOpenLevelTxt
2786	@Skill_Name_2786	1001	2	500	1	2786	@Skill_Desc_3060	skill/S_2652.png	1	1	189	@MercenaryOpenLevelTxt
2787	@Skill_Name_2787	1001	0	500	1	2787	@Skill_Desc_3055	skill/S_2561.png	1	1	192	@MercenaryOpenLevelTxt
2788	@Skill_Name_2788	1001	2	500	1	2788	@Skill_Desc_3056	skill/S_2332.png	1	1	192	@MercenaryOpenLevelTxt
2789	@Skill_Name_2461	1001	0	500	1	2789	@Skill_Desc_2651	skill/S_2651.png	1	1	195	@MercenaryOpenLevelTxt
2790	@Skill_Name_2462	1001	2	500	1	2790	@Skill_Desc_2562	skill/S_2562.png	1	1	195	@MercenaryOpenLevelTxt
2791	@Skill_Name_2311	1001	0	500	1	2791	@Skill_Desc_3043	skill/S_2651.png	1	1	200	@MercenaryOpenLevelTxt
2792	@Skill_Name_2312	1001	2	500	1	2792	@Skill_Desc_3044	skill/S_2612.png	1	1	200	@MercenaryOpenLevelTxt
2793	@Skill_Name_2793	1002	0	500	1	2793	@Skill_Desc_3049	skill/S_2721.png	1	1	145	@MercenaryOpenLevelTxt
2794	@Skill_Name_2794	1002	2	400	1	2794	@Skill_Desc_3050	skill/S_2282.png	1	1	145	@MercenaryOpenLevelTxt
2795	@Skill_Name_2795	1002	0	400	1	2795	@Skill_Desc_2795	skill/S_2281.png	1	1	149	@MercenaryOpenLevelTxt
2796	@Skill_Name_2796	1002	2	500	1	2796	@Skill_Desc_2796	skill/S_2452.png	1	1	149	@MercenaryOpenLevelTxt
2797	@Skill_Name_2797	1002	0	500	1	2797	@Skill_Desc_3079	skill/S_2451.png	1	1	161	@MercenaryOpenLevelTxt
2798	@Skill_Name_2798	1002	2	500	1	2798	@Skill_Desc_3080	skill/S_2512.png	1	1	161	@MercenaryOpenLevelTxt
2799	@Skill_Name_2799	1002	0	500	1	2799	@Skill_Desc_3033	skill/S_2511.png	1	1	190	@MercenaryOpenLevelTxt
2800	@Skill_Name_2800	1002	2	500	1	2800	@Skill_Desc_3034	skill/S_2732.png	1	1	190	@MercenaryOpenLevelTxt
2801	@Skill_Name_2801	1002	0	500	1	2801	@Skill_Desc_2801	skill/S_2731.png	1	1	202	@MercenaryOpenLevelTxt
2802	@Skill_Name_2802	1002	2	500	1	2802	@Skill_Desc_2802	skill/S_2722.png	1	1	202	@MercenaryOpenLevelTxt
2803	@Skill_Name_2803	1003	0	500	1	2803	@Skill_Desc_3077	skill/S_2671.png	1	1	125	@MercenaryOpenLevelTxt
2804	@Skill_Name_2804	1003	2	800	1	2804	@Skill_Desc_3078	skill/S_2092.png	1	1	125	@MercenaryOpenLevelTxt
2805	@Skill_Name_2805	1003	0	500	1	2805	@Skill_Desc_3063	skill/S_2661.png	1	1	143	@MercenaryOpenLevelTxt
2806	@Skill_Name_2806	1003	2	600	1	2806	@Skill_Desc_3064	skill/S_2392.png	1	1	143	@MercenaryOpenLevelTxt
2807	@Skill_Name_2807	1003	0	500	1	2807	@Skill_Desc_2601	skill/S_2601.png	1	1	160	@MercenaryOpenLevelTxt
2808	@Skill_Name_2808	1003	2	900	1	2808	@Skill_Desc_2752	skill/S_2752.png	1	1	160	@MercenaryOpenLevelTxt
2809	@Skill_Name_2809	1002	0	500	1	2809	@Skill_Desc_2809	skill/S_2541.png	1	1	172	@MercenaryOpenLevelTxt
2810	@Skill_Name_2810	1003	2	500	1	2810	@Skill_Desc_2810	skill/S_2602.png	1	1	172	@MercenaryOpenLevelTxt
2811	@Skill_Name_2811	1003	0	400	1	2811	@Skill_Desc_3037	skill/S_2091.png	1	1	173	@MercenaryOpenLevelTxt
2812	@Skill_Name_2812	1003	2	500	1	2812	@Skill_Desc_3038	skill/S_2752.png	1	1	173	@MercenaryOpenLevelTxt
2813	@Skill_Name_2813	1003	0	500	1	2813	@Skill_Desc_2813	skill/S_2661.png	1	1	175	@MercenaryOpenLevelTxt
2814	@Skill_Name_2814	1003	2	500	1	2814	@Skill_Desc_2814	skill/S_2672.png	1	1	175	@MercenaryOpenLevelTxt
2815	@Skill_Name_2815	1003	0	500	1	2815	@Skill_Desc_2815	skill/S_2601.png	1	1	183	@MercenaryOpenLevelTxt
2816	@Skill_Name_2816	1003	2	500	1	2816	@Skill_Desc_2816	skill/S_2662.png	1	1	183	@MercenaryOpenLevelTxt
2817	@Skill_Name_2817	1003	0	500	1	2817	@Skill_Desc_2671	skill/S_2671.png	1	1	188	@MercenaryOpenLevelTxt
2818	@Skill_Name_2818	1003	2	500	1	2818	@Skill_Desc_2672	skill/S_2672.png	1	1	188	@MercenaryOpenLevelTxt
2819	@Skill_Name_2819	1003	0	600	1	2819	@Skill_Desc_3029	skill/S_2751.png	1	1	199	@MercenaryOpenLevelTxt
2820	@Skill_Name_2820	1003	2	600	1	2820	@Skill_Desc_3030	skill/S_2392.png	1	1	199	@MercenaryOpenLevelTxt
2821	@Skill_Name_2821	1001	0	500	1	2821	@Skill_Desc_2821	skill/S_2681.png	1	1	168	@MercenaryOpenLevelTxt
2822	@Skill_Name_2822	1001	2	500	1	2822	@Skill_Desc_2822	skill/S_2682.png	1	1	168	@MercenaryOpenLevelTxt
2823	@Skill_Name_2823	1001	0	500	1	2823	@Skill_Desc_2823	skill/S_2651.png	1	1	171	@MercenaryOpenLevelTxt
2824	@Skill_Name_2824	1001	2	500	1	2824	@Skill_Desc_2824	skill/S_2472.png	1	1	171	@MercenaryOpenLevelTxt
2825	@Skill_Name_2825	1001	0	500	1	2825	@Skill_Desc_3025	skill/S_2561.png	1	1	178	@MercenaryOpenLevelTxt
2826	@Skill_Name_2826	1001	2	500	1	2826	@Skill_Desc_3026	skill/S_2612.png	1	1	178	@MercenaryOpenLevelTxt
2827	@Skill_Name_2827	1001	0	400	1	2827	@Skill_Desc_3047	skill/S_2331.png	1	1	179	@MercenaryOpenLevelTxt
2828	@Skill_Name_2828	1001	2	400	1	2828	@Skill_Desc_3048	skill/S_2572.png	1	1	179	@MercenaryOpenLevelTxt
2829	@Skill_Name_2829	1001	0	400	1	2829	@Skill_Desc_3053	skill/S_2231.png	1	1	191	@MercenaryOpenLevelTxt
2830	@Skill_Name_2830	1001	2	500	1	2830	@Skill_Desc_3054	skill/S_2682.png	1	1	191	@MercenaryOpenLevelTxt
2831	@Skill_Name_2831	1002	0	500	1	2831	@Skill_Desc_2831	skill/S_2721.png	1	1	139	@MercenaryOpenLevelTxt
2832	@Skill_Name_2832	1002	2	500	1	2832	@Skill_Desc_2722	skill/S_2722.png	1	1	139	@MercenaryOpenLevelTxt
2833	@Skill_Name_2833	1002	0	500	1	2833	@Skill_Desc_3075	skill/S_2541.png	1	1	109	@MercenaryOpenLevelTxt
2834	@Skill_Name_2834	1002	2	500	1	2834	@Skill_Desc_3076	skill/S_2542.png	1	1	109	@MercenaryOpenLevelTxt
2835	@Skill_Name_2835	1001	0	500	1	2835	@Skill_Desc_2835	skill/S_2651.png	1	1	209	@MercenaryOpenLevelTxt
2836	@Skill_Name_2836	1001	2	500	1	2836	@Skill_Desc_2836	skill/S_2332.png	1	1	209	@MercenaryOpenLevelTxt
2837	@Skill_Name_2837	1001	0	500	1	2837	@Skill_Desc_2711	skill/S_2711.png	1	1	210	@MercenaryOpenLevelTxt
2838	@Skill_Name_2838	1001	2	500	1	2838	@Skill_Desc_2652	skill/S_2652.png	1	1	210	@MercenaryOpenLevelTxt
2839	@Skill_Name_2839	1002	0	500	1	2839	@Skill_Desc_2721	skill/S_2721.png	1	1	211	@MercenaryOpenLevelTxt
2840	@Skill_Name_2840	1002	2	400	1	2840	@Skill_Desc_2282	skill/S_2282.png	1	1	211	@MercenaryOpenLevelTxt
2841	@Skill_Name_2841	1002	0	400	1	2841	@Skill_Desc_2841	skill/S_2281.png	1	1	212	@MercenaryOpenLevelTxt
2842	@Skill_Name_2842	1002	2	500	1	2842	@Skill_Desc_2842	skill/S_2692.png	1	1	212	@MercenaryOpenLevelTxt
2843	@Skill_Name_2843	1003	0	500	1	2843	@Skill_Desc_2843	skill/S_2431.png	1	1	213	@MercenaryOpenLevelTxt
2844	@Skill_Name_2844	1003	2	500	1	2844	@Skill_Desc_2844	skill/S_2432.png	1	1	213	@MercenaryOpenLevelTxt
2845	@Skill_Name_2845	1001	0	500	1	2845	@Skill_Desc_3007	skill/S_2651.png	1	1	214	@MercenaryOpenLevelTxt
2846	@Skill_Name_2846	1001	2	500	1	2846	@Skill_Desc_3008	skill/S_2612.png	1	1	214	@MercenaryOpenLevelTxt
2847	@Skill_Name_2847	1003	0	500	1	2847	@Skill_Desc_3009	skill/S_2431.png	1	1	215	@MercenaryOpenLevelTxt
2848	@Skill_Name_2848	1003	2	500	1	2848	@Skill_Desc_3010	skill/S_2432.png	1	1	215	@MercenaryOpenLevelTxt
2849	@Skill_Name_2849	1002	0	500	1	2849	@Skill_Desc_3017	skill/S_2731.png	1	1	216	@MercenaryOpenLevelTxt
2850	@Skill_Name_2850	1002	2	500	1	2850	@Skill_Desc_3018	skill/S_2722.png	1	1	216	@MercenaryOpenLevelTxt
2851	@Skill_Name_2851	1001	0	400	1	2851	@Skill_Desc_2621	skill/S_2061.png	1	1	217	@MercenaryOpenLevelTxt
2852	@Skill_Name_2852	1001	2	400	1	2852	@Skill_Desc_2622	skill/S_2062.png	1	1	217	@MercenaryOpenLevelTxt
2853	@Skill_Name_2853	1001	0	500	1	2853	@Skill_Desc_3041	skill/S_2651.png	1	1	218	@MercenaryOpenLevelTxt
2854	@Skill_Name_2854	1001	2	500	1	2854	@Skill_Desc_3042	skill/S_2612.png	1	1	218	@MercenaryOpenLevelTxt
2855	@Skill_Name_2855	1002	0	500	1	2855	@Skill_Desc_3045	skill/S_2731.png	1	1	219	@MercenaryOpenLevelTxt
2856	@Skill_Name_2856	1002	2	500	1	2856	@Skill_Desc_3046	skill/S_2722.png	1	1	219	@MercenaryOpenLevelTxt
2857	@Skill_Name_2857	1003	0	500	1	2857	@Skill_Desc_3027	skill/S_2431.png	1	1	220	@MercenaryOpenLevelTxt
2858	@Skill_Name_2858	1003	2	500	1	2858	@Skill_Desc_3028	skill/S_2432.png	1	1	220	@MercenaryOpenLevelTxt
2859	@Skill_Name_2859	1003	0	500	1	2859	@Skill_Desc_3035	skill/S_2671.png	1	1	221	@MercenaryOpenLevelTxt
2860	@Skill_Name_2860	1003	2	500	1	2860	@Skill_Desc_3036	skill/S_2672.png	1	1	221	@MercenaryOpenLevelTxt
2861	@Skill_Name_2861	1001	0	400	1	2861	@Skill_Desc_2281	skill/S_2281.png	1	1	222	@MercenaryOpenLevelTxt
2862	@Skill_Name_2862	1001	2	400	1	2862	@Skill_Desc_2692	skill/S_2692.png	1	1	222	@MercenaryOpenLevelTxt
2863	@Skill_Name_2863	1001	0	400	1	2863	@Skill_Desc_2461	skill/S_2461.png	1	1	223	@MercenaryOpenLevelTxt
2864	@Skill_Name_2864	1001	2	400	1	2864	@Skill_Desc_2462	skill/S_2462.png	1	1	223	@MercenaryOpenLevelTxt
2865	@Skill_Name_2865	1003	0	500	1	2865	@Skill_Desc_2441	skill/S_2441.png	1	1	224	@MercenaryOpenLevelTxt
2866	@Skill_Name_2866	1003	2	500	1	2866	@Skill_Desc_2442	skill/S_2442.png	1	1	224	@MercenaryOpenLevelTxt
2867	@Skill_Name_2867	1001	0	400	1	2867	@Skill_Desc_2481	skill/S_2431.png	1	1	225	@MercenaryOpenLevelTxt
2868	@Skill_Name_2868	1001	2	400	1	2868	@Skill_Desc_2482	skill/S_2432.png	1	1	225	@MercenaryOpenLevelTxt
2869	@Skill_Name_2869	1001	0	400	1	2869	@Skill_Desc_2741	skill/S_2741.png	1	1	226	@MercenaryOpenLevelTxt
2870	@Skill_Name_2870	1001	2	400	1	2870	@Skill_Desc_2742	skill/S_2742.png	1	1	226	@MercenaryOpenLevelTxt
2871	@Skill_Name_2871	1002	0	400	1	2871	@Skill_Desc_2301	skill/S_2301.png	1	1	227	@MercenaryOpenLevelTxt
2872	@Skill_Name_2872	1002	2	400	1	2872	@Skill_Desc_2302	skill/S_2302.png	1	1	227	@MercenaryOpenLevelTxt
2873	@Skill_Name_2873	1002	0	500	1	2873	@Skill_Desc_3067	skill/S_2651.png	1	1	228	@MercenaryOpenLevelTxt
2874	@Skill_Name_2874	1002	2	500	1	2874	@Skill_Desc_3068	skill/S_2612.png	1	1	228	@MercenaryOpenLevelTxt
2875	@Skill_Name_2875	1003	0	500	1	2875	@Skill_Desc_3069	skill/S_2731.png	1	1	229	@MercenaryOpenLevelTxt
2876	@Skill_Name_2876	1003	2	500	1	2876	@Skill_Desc_3070	skill/S_2722.png	1	1	229	@MercenaryOpenLevelTxt
2877	@Skill_Name_2877	1003	0	500	1	2877	@Skill_Desc_3071	skill/S_2431.png	1	1	230	@MercenaryOpenLevelTxt
2878	@Skill_Name_2878	1003	2	500	1	2878	@Skill_Desc_3072	skill/S_2432.png	1	1	230	@MercenaryOpenLevelTxt
2879	@Skill_Name_2879	1001	0	500	1	2879	@Skill_Desc_3073	skill/S_2671.png	1	1	231	@MercenaryOpenLevelTxt
2880	@Skill_Name_2880	1001	2	500	1	2880	@Skill_Desc_3074	skill/S_2672.png	1	1	231	@MercenaryOpenLevelTxt
2881	@Skill_Name_2881	1001	0	400	1	2881	@Skill_Desc_2881	skill/S_2131.png	1	1	232	@MercenaryOpenLevelTxt
2882	@Skill_Name_2882	1001	2	400	1	2882	@Skill_Desc_2882	skill/S_2132.png	1	1	232	@MercenaryOpenLevelTxt
2883	@Skill_Name_2883	1003	0	500	1	2883	@Skill_Desc_2883	skill/S_2541.png	1	1	233	@MercenaryOpenLevelTxt
2884	@Skill_Name_2884	1003	2	500	1	2884	@Skill_Desc_2884	skill/S_2542.png	1	1	233	@MercenaryOpenLevelTxt
2885	@Skill_Name_2885	1003	0	500	1	2885	@Skill_Desc_2885	skill/S_2541.png	1	1	234	@MercenaryOpenLevelTxt
2886	@Skill_Name_2886	1003	2	500	1	2886	@Skill_Desc_2886	skill/S_2542.png	1	1	234	@MercenaryOpenLevelTxt
2887	@Skill_Name_2887	1003	0	500	1	2887	@Skill_Desc_2887	skill/S_2431.png	1	1	235	@MercenaryOpenLevelTxt
2888	@Skill_Name_2888	1003	2	500	1	2888	@Skill_Desc_2888	skill/S_2432.png	1	1	235	@MercenaryOpenLevelTxt
2889	@Skill_Name_2889	1001	0	500	1	2889	@Skill_Desc_2889	skill/S_2741.png	1	1	236	@MercenaryOpenLevelTxt
2890	@Skill_Name_2890	1001	2	500	1	2890	@Skill_Desc_2890	skill/S_2742.png	1	1	236	@MercenaryOpenLevelTxt
2891	@Skill_Name_2891	1002	0	400	1	2891	@Skill_Desc_2891	skill/S_2301.png	1	1	237	@MercenaryOpenLevelTxt
2892	@Skill_Name_2892	1002	2	400	1	2892	@Skill_Desc_2892	skill/S_2302.png	1	1	237	@MercenaryOpenLevelTxt
2893	@Skill_Name_2893	1003	0	500	1	2893	@Skill_Desc_2893	skill/S_2531.png	1	1	238	@MercenaryOpenLevelTxt
2894	@Skill_Name_2894	1003	2	500	1	2894	@Skill_Desc_2894	skill/S_2582.png	1	1	238	@MercenaryOpenLevelTxt
2895	@Skill_Name_2857	1003	0	500	1	2857	@Skill_Desc_3027	skill/S_2431.png	1	1	239	@MercenaryOpenLevelTxt
2896	@Skill_Name_2858	1003	2	500	1	2858	@Skill_Desc_3028	skill/S_2432.png	1	1	239	@MercenaryOpenLevelTxt
2897	@Skill_Name_2835	1001	0	500	1	2835	@Skill_Desc_2835	skill/S_2651.png	1	1	240	@MercenaryOpenLevelTxt
2898	@Skill_Name_2836	1001	2	500	1	2836	@Skill_Desc_2836	skill/S_2332.png	1	1	240	@MercenaryOpenLevelTxt
9999	@Skill_Name_2811	1003	0	400	1	2811	@Skill_Desc_3037	skill/S_2091.png	1	1	173	@MercenaryOpenLevelTxt
9998	@Skill_Name_2793	1002	0	500	1	2793	@Skill_Desc_3049	skill/S_2721.png	1	1	145	@MercenaryOpenLevelTxt
9997	@Skill_Name_2823	1001	0	500	1	2823	@Skill_Desc_2823	skill/S_2651.png	1	1	171	@MercenaryOpenLevelTxt
9996	@Skill_Name_2822	1001	2	500	1	2822	@Skill_Desc_2822	skill/S_2682.png	1	1	168	@MercenaryOpenLevelTxt
9995	@Skill_Name_2819	1003	0	600	1	2819	@Skill_Desc_3029	skill/S_2751.png	1	1	199	@MercenaryOpenLevelTxt
9994	@Skill_Name_2864	1001	2	400	1	2864	@Skill_Desc_2462	skill/S_2462.png	1	1	223	@MercenaryOpenLevelTxt
9993	@Skill_Name_2662	1003	2	500	1	2662	@Skill_Desc_3012	skill/S_2662.png	1	1	140	@MercenaryOpenLevelTxt
