ID	TYPE	SPINE	Define	Position	Wait	Transform	Rotate	Scale	Time	Parent	SpawnId
11227201	0		0	0	0	0	0	1	0		
11227301	0		0	0	0	0	0	1	0		
11227401	0		0	0	0	0	0	1	0		
11227501	0		0	0	0	0	0	1	0		
11227601	0		0	0	0	0	0	1	0		
11227701	0		0	0	0	0	0	1	0		
11227801	0		0	0	0	0	0	1	0		
11227901	0		0	0	0	0	0	1	0		
11228001	0		0	0	0	0	0	1	0		
11228101	0		0	0	0	0	0	1	0		
11228201	15		0	0	0.5	0	0	1	4		
11228202	13		0	0	0.5	0	0	1	0		
11228301	12	BG/AVG/avg_bg_089.jpg	0	0	0.5	0	0	1	0		
11228302	9	F08,Spine/NG2D_nobg,AVG_00101	1	-250,0	0	0	0	1	0		
11228303	9	F03,Spine/NG2D_nobg,AVG_00201	2	250,0	0	0	0	1	0		
11228304	14	0	1	0	0	0	0	1	0		
11228305	14	1	2	0	0	0	0	1	0		
11228401	14	1	1	0	0	0	0	1	0		
11228402	14	0	2	0	0	0	0	1	0		
11228501	1	F07	1	0	0	0	0	1	0		
11228601	10		1	0	0	0	0	1	0		
11228602	14	1	2	0	0.5	0	0	1	0		
11228701	0		0	0	0	0	0	1	0		
11228801	10		2	0	0	0	0	1	0		
11228802	13		0	0	0.5	0	0	1	0		
11228901	0		0	0	0	0	0	1	0		
11229001	0		0	0	0	0	0	1	0		
11229101	15		0	0	0.5	0	0	1	2		
11229102	13		0	0	0.5	0	0	1	0		
11229201	0		0	0	0	0	0	1	0		
11229301	0		0	0	0	0	0	1	0		
11229401	0		0	0	0	0	0	1	0		
11229501	0		0	0	0	0	0	1	0		
11229601	0		0	0	0	0	0	1	0		
11229701	0		0	0	0	0	0	1	0		
11229801	0		0	0	0	0	0	1	0		
21220101	9	F05,Spine/NG2D_nobg,AVG_00201	2	250,0	0	0	0	1	0		
21220102	14	1	2	0	0	0	0	1	0		
21220201	1	F03	2	0	0	0	0	1	0		
21220301	14	0	2	0	0	0	0	1	0		
21220401	0		0	0	0	0	0	1	0		
21220501	0		0	0	0	0	0	1	0		
21220601	9	F05,Spine/NG2D_nobg,AVG_00101	1	-250,0	0	0	0	1	0		
21220602	14	1	1	0	0	0	0	1	0		
21220701	14	0	1	0	0	0	0	1	0		
21220702	14	1	2	0	0	0	0	1	0		
21220801	14	0	2	0	0	0	0	1	0		
21220901	0		0	0	0	0	0	1	0		
21221001	0		0	0	0	0	0	1	0		
21221101	0		0	0	0	0	0	1	0		
21221201	0		0	0	0	0	0	1	0		
21221301	14	1	1	0	0	0	0	1	0		
21221302	1	F04	1	0	0	0	0	1	0		
21221401	14	0	1	0	0	0	0	1	0		
21221501	14	1	1	0	0	0	0	1	0		
21221502	1	F05	1	0	0	0	0	1	0		
21221601	14	0	1	0	0	0	0	1	0		
21221602	14	1	2	0	0	0	0	1	0		
21221603	1	F04	2	0	0	0	0	1	0		
21221701	14	1	1	0	0	0	0	1	0		
21221702	14	0	2	0	0	0	0	1	0		
21221801	0		0	0	0	0	0	1	0		
21221901	14	0	1	0	0	0	0	1	0		
21222001	0		0	0	0	0	0	1	0		
21222101	14	1	1	0	0	0	0	1	0		
21222102	1	F06	1	0	0	0	0	1	0		
21222201	14	0	1	0	0	0	0	1	0		
21222301	0		0	0	0	0	0	1	0		
21222401	0		0	0	0	0	0	1	0		
21222501	0		0	0	0	0	0	1	0		
21222601	14	1	1	0	0	0	0	1	0		
21222701	14	0	1	0	0	0	0	1	0		
21222702	14	1	2	0	0	0	0	1	0		
21222703	1	F08	2	0	0	0	0	1	0		
21222801	14	0	2	0	0	0	0	1	0		
21222901	14	1	2	0	0	0	0	1	0		
21222902	1	F10	2	0	0	0	0	1	0		
21223001	14	0	2	0	0	0	0	1	0		
21223002	14	1	1	0	0	0	0	1	0		
21223003	1	F04	1	0	0	0	0	1	0		
21223101	14	0	1	0	0	0	0	1	0		
21223102	14	1	2	0	0	0	0	1	0		
21223103	1	F01	2	0	0	0	0	1	0		
21223201	14	0	2	0	0	0	0	1	0		
21223202	14	1	1	0	0	0	0	1	0		
21223203	1	F05	1	0	0	0	0	1	0		
21223301	14	0	1	0	0	0	0	1	0		
21223401	0		0	0	0	0	0	1	0		
21223501	14	1	2	0	0	0	0	1	0		
21223601	0		0	0	0	0	0	1	0		
21223701	14	0	2	0	0	0	0	1	0		
21223801	0		0	0	0	0	0	1	0		
21223901	10		1	0	0	0	0	1	0		
21223902	10		2	0	0	0	0	1	0		
21223903	4	F9	0	0	0	0	0	1	0		
21223904	12	BG/AVG/avg_bg_9904.jpg	0	0	0.5	0	0	1	0		
21223905	13		0	0	0.5	0	0	1	0		
21224001	0		0	0	0	0	0	1	0		
21224101	0		0	0	0	0	0	1	0		
21224201	0		0	0	0	0	0	1	0		
21224301	0		0	0	0	0	0	1	0		
21224401	0		0	0	0	0	0	1	0		
21224501	0		0	0	0	0	0	1	0		
21224601	0		0	0	0	0	0	1	0		
21224701	0		0	0	0	0	0	1	0		
21224801	0		0	0	0	0	0	1	0		
21224901	0		0	0	0	0	0	1	0		
21225001	0		0	0	0	0	0	1	0		
21225101	0		0	0	0	0	0	1	0		
21225201	0		0	0	0	0	0	1	0		
21225301	0		0	0	0	0	0	1	0		
21225401	0		0	0	0	0	0	1	0		
21225501	0		0	0	0	0	0	1	0		
21225601	0		0	0	0	0	0	1	0		
21225701	0		0	0	0	0	0	1	0		
21225801	0		0	0	0	0	0	1	0		
21225901	0		0	0	0	0	0	1	0		
21226001	0		0	0	0	0	0	1	0		
21226101	0		0	0	0	0	0	1	0		
21226201	0		0	0	0	0	0	1	0		
21226301	0		0	0	0	0	0	1	0		
21226401	0		0	0	0	0	0	1	0		
21226501	0		0	0	0	0	0	1	0		
21226601	0		0	0	0	0	0	1	0		
21226701	0		0	0	0	0	0	1	0		
21226801	4	F9	0	0	0	0	0	1	0		
21226802	12	BG/AVG/avg_bg_001.jpg	0	0	0.5	0	0	1	0		
21226803	13		0	0	0.5	0	0	1	0		
21226901	0		0	0	0	0	0	1	0		
21227001	4	F9	0	0	0	0	0	1	0		
21227002	12	BG/AVG/avg_bg_111.jpg	0	0	0.5	0	0	1	0		
21227101	0		0	0	0	0	0	1	0		
21227201	0		0	0	0	0	0	1	0		
21227301	0		0	0	0	0	0	1	0		
21227401	0		0	0	0	0	0	1	0		
21227501	0		0	0	0	0	0	1	0		
21227601	0		0	0	0	0	0	1	0		
21227701	0		0	0	0	0	0	1	0		
