id	品质	名字	icon	描述	重铸消耗	职业
35007	2	@ElementIllusion	Element/Element_306.png	@Element_desc	30000_60008_1	3
35008	2	@ElementEye	Element/Element_305.png	@Element_desc	30000_60008_1	3
35501	2	@ElementTriPow	Element/Element_204.png	@Element_desc	30000_60008_1	3
35502	2	@ElementSong	Element/Element_201.png	@Element_desc	30000_60008_1	3
35503	2	@ElementAge	Element/Element_304.png	@Element_desc	30000_60008_1	3
35504	2	@ElementInnocence	Element/Element_306.png	@Element_desc	30000_60008_1	3
35505	2	@ElementProtect	Element/Element_304.png	@Element_desc	30000_60008_1	3
35506	2	@ElementEarth	Element/Element_305.png	@Element_desc	30000_60008_1	3
35507	2	@ElementIllusion	Element/Element_306.png	@Element_desc	30000_60008_1	3
35508	2	@ElementEye	Element/Element_305.png	@Element_desc	30000_60008_1	3
36001	2	@ElementTriPow	Element/Element_204.png	@Element_desc	30000_60008_1	3
36002	2	@ElementSong	Element/Element_201.png	@Element_desc	30000_60008_1	3
36003	2	@ElementAge	Element/Element_304.png	@Element_desc	30000_60008_1	3
36004	2	@ElementInnocence	Element/Element_306.png	@Element_desc	30000_60008_1	3
36005	2	@ElementProtect	Element/Element_304.png	@Element_desc	30000_60008_1	3
36006	2	@ElementEarth	Element/Element_305.png	@Element_desc	30000_60008_1	3
36007	2	@ElementIllusion	Element/Element_306.png	@Element_desc	30000_60008_1	3
36008	2	@ElementEye	Element/Element_305.png	@Element_desc	30000_60008_1	3
36501	2	@ElementTriPow	Element/Element_204.png	@Element_desc	30000_60008_1	3
36502	2	@ElementSong	Element/Element_201.png	@Element_desc	30000_60008_1	3
36503	2	@ElementAge	Element/Element_304.png	@Element_desc	30000_60008_1	3
36504	2	@ElementInnocence	Element/Element_306.png	@Element_desc	30000_60008_1	3
36505	2	@ElementProtect	Element/Element_304.png	@Element_desc	30000_60008_1	3
36506	2	@ElementEarth	Element/Element_305.png	@Element_desc	30000_60008_1	3
36507	2	@ElementIllusion	Element/Element_306.png	@Element_desc	30000_60008_1	3
36508	2	@ElementEye	Element/Element_305.png	@Element_desc	30000_60008_1	3
37001	2	@ElementTriPow	Element/Element_204.png	@Element_desc	30000_60008_1	3
37002	2	@ElementSong	Element/Element_201.png	@Element_desc	30000_60008_1	3
37003	2	@ElementAge	Element/Element_304.png	@Element_desc	30000_60008_1	3
37004	2	@ElementInnocence	Element/Element_306.png	@Element_desc	30000_60008_1	3
37005	2	@ElementProtect	Element/Element_304.png	@Element_desc	30000_60008_1	3
37006	2	@ElementEarth	Element/Element_305.png	@Element_desc	30000_60008_1	3
37007	2	@ElementIllusion	Element/Element_306.png	@Element_desc	30000_60008_1	3
37008	2	@ElementEye	Element/Element_305.png	@Element_desc	30000_60008_1	3
37501	2	@ElementTriPow	Element/Element_204.png	@Element_desc	30000_60008_1	3
37502	2	@ElementSong	Element/Element_201.png	@Element_desc	30000_60008_1	3
37503	2	@ElementAge	Element/Element_304.png	@Element_desc	30000_60008_1	3
37504	2	@ElementInnocence	Element/Element_306.png	@Element_desc	30000_60008_1	3
37505	2	@ElementProtect	Element/Element_304.png	@Element_desc	30000_60008_1	3
37506	2	@ElementEarth	Element/Element_305.png	@Element_desc	30000_60008_1	3
37507	2	@ElementIllusion	Element/Element_306.png	@Element_desc	30000_60008_1	3
37508	2	@ElementEye	Element/Element_305.png	@Element_desc	30000_60008_1	3
38001	2	@ElementTriPow	Element/Element_204.png	@Element_desc	30000_60008_1	3
38002	2	@ElementSong	Element/Element_201.png	@Element_desc	30000_60008_1	3
38003	2	@ElementAge	Element/Element_304.png	@Element_desc	30000_60008_1	3
38004	2	@ElementInnocence	Element/Element_306.png	@Element_desc	30000_60008_1	3
38005	2	@ElementProtect	Element/Element_304.png	@Element_desc	30000_60008_1	3
38006	2	@ElementEarth	Element/Element_305.png	@Element_desc	30000_60008_1	3
38007	2	@ElementIllusion	Element/Element_306.png	@Element_desc	30000_60008_1	3
38008	2	@ElementEye	Element/Element_305.png	@Element_desc	30000_60008_1	3
200001	2	@ElementTheOne	Element/Element_204.png	@Element_desc	30000_60008_1	0
200002	2	@ElementShapeless	Element/Element_204.png	@Element_desc	30000_60008_1	0
200003	2	@ElementSpace	Element/Element_204.png	@Element_desc	30000_60008_1	0
200004	2	@ElementPrime	Element/Element_204.png	@Element_desc	30000_60008_1	0
200005	2	@ElementBalence	Element/Element_204.png	@Element_desc	30000_60008_1	0
200006	2	@ElementDream	Element/Element_204.png	@Element_desc	30000_60008_1	0
200007	2	@ElementDetermind	Element/Element_204.png	@Element_desc	30000_60008_1	0
200008	2	@ElementMelody	Element/Element_204.png	@Element_desc	30000_60008_1	0
200009	2	@ElementPeace	Element/Element_204.png	@Element_desc	30000_60008_1	0
200010	2	@ElementDrift	Element/Element_204.png	@Element_desc	30000_60008_1	0
200011	2	@ElementFull	Element/Element_204.png	@Element_desc	30000_60008_1	0
200012	2	@ElementWhimsical	Element/Element_204.png	@Element_desc	30000_60008_1	0
200013	2	@ElementCS	Element/Element_204.png	@Element_desc	30000_60008_1	0
200014	2	@ElementKindHeart	Element/Element_204.png	@Element_desc	30000_60008_1	0
200015	2	@ElementUpgrade	Element/Element_204.png	@Element_desc	30000_60008_1	0
200016	2	@ElementWave	Element/Element_204.png	@Element_desc	30000_60008_1	0
200017	3	@ElementBurn	Element/Element_204.png	@Element_desc	30000_60008_1	0
201001	2	@ElementTheOne	Element/Element_204.png	@Element_desc	30000_60008_1	0
201002	2	@ElementShapeless	Element/Element_204.png	@Element_desc	30000_60008_1	0
201003	2	@ElementSpace	Element/Element_204.png	@Element_desc	30000_60008_1	0
201004	2	@ElementPrime	Element/Element_204.png	@Element_desc	30000_60008_1	0
201005	2	@ElementBalence	Element/Element_204.png	@Element_desc	30000_60008_1	0
201006	2	@ElementDream	Element/Element_204.png	@Element_desc	30000_60008_1	0
201007	2	@ElementDetermind	Element/Element_204.png	@Element_desc	30000_60008_1	0
201008	2	@ElementMelody	Element/Element_204.png	@Element_desc	30000_60008_1	0
201009	2	@ElementPeace	Element/Element_204.png	@Element_desc	30000_60008_1	0
201010	2	@ElementDrift	Element/Element_204.png	@Element_desc	30000_60008_1	0
201011	2	@ElementFull	Element/Element_204.png	@Element_desc	30000_60008_1	0
201012	2	@ElementWhimsical	Element/Element_204.png	@Element_desc	30000_60008_1	0
201013	2	@ElementCS	Element/Element_204.png	@Element_desc	30000_60008_1	0
201014	2	@ElementKindHeart	Element/Element_204.png	@Element_desc	30000_60008_1	0
201015	2	@ElementUpgrade	Element/Element_204.png	@Element_desc	30000_60008_1	0
201016	2	@ElementWave	Element/Element_204.png	@Element_desc	30000_60008_1	0
201017	3	@ElementBurn	Element/Element_204.png	@Element_desc	30000_60008_1	0
202001	2	@ElementTheOne	Element/Element_204.png	@Element_desc	30000_60008_1	0
202002	2	@ElementShapeless	Element/Element_204.png	@Element_desc	30000_60008_1	0
202003	2	@ElementSpace	Element/Element_204.png	@Element_desc	30000_60008_1	0
202004	2	@ElementPrime	Element/Element_204.png	@Element_desc	30000_60008_1	0
202005	2	@ElementBalence	Element/Element_204.png	@Element_desc	30000_60008_1	0
202006	2	@ElementDream	Element/Element_204.png	@Element_desc	30000_60008_1	0
202007	2	@ElementDetermind	Element/Element_204.png	@Element_desc	30000_60008_1	0
202008	2	@ElementMelody	Element/Element_204.png	@Element_desc	30000_60008_1	0
202009	2	@ElementPeace	Element/Element_204.png	@Element_desc	30000_60008_1	0
202010	2	@ElementDrift	Element/Element_204.png	@Element_desc	30000_60008_1	0
202011	2	@ElementFull	Element/Element_204.png	@Element_desc	30000_60008_1	0
202012	2	@ElementWhimsical	Element/Element_204.png	@Element_desc	30000_60008_1	0
202013	2	@ElementCS	Element/Element_204.png	@Element_desc	30000_60008_1	0
202014	2	@ElementKindHeart	Element/Element_204.png	@Element_desc	30000_60008_1	0
202015	2	@ElementUpgrade	Element/Element_204.png	@Element_desc	30000_60008_1	0
202016	2	@ElementWave	Element/Element_204.png	@Element_desc	30000_60008_1	0
202017	3	@ElementBurn	Element/Element_204.png	@Element_desc	30000_60008_1	0
202501	2	@ElementTheOne	Element/Element_204.png	@Element_desc	30000_60008_1	0
202502	2	@ElementShapeless	Element/Element_204.png	@Element_desc	30000_60008_1	0
202503	2	@ElementSpace	Element/Element_204.png	@Element_desc	30000_60008_1	0
202504	2	@ElementPrime	Element/Element_204.png	@Element_desc	30000_60008_1	0
202505	2	@ElementBalence	Element/Element_204.png	@Element_desc	30000_60008_1	0
202506	2	@ElementDream	Element/Element_204.png	@Element_desc	30000_60008_1	0
202507	2	@ElementDetermind	Element/Element_204.png	@Element_desc	30000_60008_1	0
202508	2	@ElementMelody	Element/Element_204.png	@Element_desc	30000_60008_1	0
202509	2	@ElementPeace	Element/Element_204.png	@Element_desc	30000_60008_1	0
202510	2	@ElementDrift	Element/Element_204.png	@Element_desc	30000_60008_1	0
202511	2	@ElementFull	Element/Element_204.png	@Element_desc	30000_60008_1	0
202512	2	@ElementWhimsical	Element/Element_204.png	@Element_desc	30000_60008_1	0
202513	2	@ElementCS	Element/Element_204.png	@Element_desc	30000_60008_1	0
202514	2	@ElementKindHeart	Element/Element_204.png	@Element_desc	30000_60008_1	0
202515	2	@ElementUpgrade	Element/Element_204.png	@Element_desc	30000_60008_1	0
202516	2	@ElementWave	Element/Element_204.png	@Element_desc	30000_60008_1	0
202517	3	@ElementBurn	Element/Element_204.png	@Element_desc	30000_60008_1	0
203001	2	@ElementTheOne	Element/Element_204.png	@Element_desc	30000_60008_1	0
203002	2	@ElementShapeless	Element/Element_204.png	@Element_desc	30000_60008_1	0
203003	2	@ElementSpace	Element/Element_204.png	@Element_desc	30000_60008_1	0
203004	2	@ElementPrime	Element/Element_204.png	@Element_desc	30000_60008_1	0
203005	2	@ElementBalence	Element/Element_204.png	@Element_desc	30000_60008_1	0
203006	2	@ElementDream	Element/Element_204.png	@Element_desc	30000_60008_1	0
203007	2	@ElementDetermind	Element/Element_204.png	@Element_desc	30000_60008_1	0
203008	2	@ElementMelody	Element/Element_204.png	@Element_desc	30000_60008_1	0
203009	2	@ElementPeace	Element/Element_204.png	@Element_desc	30000_60008_1	0
203010	2	@ElementDrift	Element/Element_204.png	@Element_desc	30000_60008_1	0
203011	2	@ElementFull	Element/Element_204.png	@Element_desc	30000_60008_1	0
203012	2	@ElementWhimsical	Element/Element_204.png	@Element_desc	30000_60008_1	0
203013	2	@ElementCS	Element/Element_204.png	@Element_desc	30000_60008_1	0
203014	2	@ElementKindHeart	Element/Element_204.png	@Element_desc	30000_60008_1	0
203015	2	@ElementUpgrade	Element/Element_204.png	@Element_desc	30000_60008_1	0
203016	2	@ElementWave	Element/Element_204.png	@Element_desc	30000_60008_1	0
203017	3	@ElementBurn	Element/Element_204.png	@Element_desc	30000_60008_1	0
203501	2	@ElementTheOne	Element/Element_204.png	@Element_desc	30000_60008_1	0
203502	2	@ElementShapeless	Element/Element_204.png	@Element_desc	30000_60008_1	0
203503	2	@ElementSpace	Element/Element_204.png	@Element_desc	30000_60008_1	0
203504	2	@ElementPrime	Element/Element_204.png	@Element_desc	30000_60008_1	0
203505	2	@ElementBalence	Element/Element_204.png	@Element_desc	30000_60008_1	0
203506	2	@ElementDream	Element/Element_204.png	@Element_desc	30000_60008_1	0
203507	2	@ElementDetermind	Element/Element_204.png	@Element_desc	30000_60008_1	0
203508	2	@ElementMelody	Element/Element_204.png	@Element_desc	30000_60008_1	0
203509	2	@ElementPeace	Element/Element_204.png	@Element_desc	30000_60008_1	0
203510	2	@ElementDrift	Element/Element_204.png	@Element_desc	30000_60008_1	0
203511	2	@ElementFull	Element/Element_204.png	@Element_desc	30000_60008_1	0
203512	2	@ElementWhimsical	Element/Element_204.png	@Element_desc	30000_60008_1	0
203513	2	@ElementCS	Element/Element_204.png	@Element_desc	30000_60008_1	0
203514	2	@ElementKindHeart	Element/Element_204.png	@Element_desc	30000_60008_1	0
203515	2	@ElementUpgrade	Element/Element_204.png	@Element_desc	30000_60008_1	0
203516	2	@ElementWave	Element/Element_204.png	@Element_desc	30000_60008_1	0
203517	3	@ElementBurn	Element/Element_204.png	@Element_desc	30000_60008_1	0
204001	2	@ElementTheOne	Element/Element_204.png	@Element_desc	30000_60008_1	0
204002	2	@ElementShapeless	Element/Element_204.png	@Element_desc	30000_60008_1	0
204003	2	@ElementSpace	Element/Element_204.png	@Element_desc	30000_60008_1	0
204004	2	@ElementPrime	Element/Element_204.png	@Element_desc	30000_60008_1	0
204005	2	@ElementBalence	Element/Element_204.png	@Element_desc	30000_60008_1	0
204006	2	@ElementDream	Element/Element_204.png	@Element_desc	30000_60008_1	0
204007	2	@ElementDetermind	Element/Element_204.png	@Element_desc	30000_60008_1	0
204008	2	@ElementMelody	Element/Element_204.png	@Element_desc	30000_60008_1	0
204009	2	@ElementPeace	Element/Element_204.png	@Element_desc	30000_60008_1	0
204010	2	@ElementDrift	Element/Element_204.png	@Element_desc	30000_60008_1	0
204011	2	@ElementFull	Element/Element_204.png	@Element_desc	30000_60008_1	0
204012	2	@ElementWhimsical	Element/Element_204.png	@Element_desc	30000_60008_1	0
204013	2	@ElementCS	Element/Element_204.png	@Element_desc	30000_60008_1	0
204014	2	@ElementKindHeart	Element/Element_204.png	@Element_desc	30000_60008_1	0
204015	2	@ElementUpgrade	Element/Element_204.png	@Element_desc	30000_60008_1	0
204016	2	@ElementWave	Element/Element_204.png	@Element_desc	30000_60008_1	0
204017	3	@ElementBurn	Element/Element_204.png	@Element_desc	30000_60008_1	0
204501	2	@ElementTheOne	Element/Element_204.png	@Element_desc	30000_60008_1	0
204502	2	@ElementShapeless	Element/Element_204.png	@Element_desc	30000_60008_1	0
204503	2	@ElementSpace	Element/Element_204.png	@Element_desc	30000_60008_1	0
204504	2	@ElementPrime	Element/Element_204.png	@Element_desc	30000_60008_1	0
204505	2	@ElementBalence	Element/Element_204.png	@Element_desc	30000_60008_1	0
204506	2	@ElementDream	Element/Element_204.png	@Element_desc	30000_60008_1	0
204507	2	@ElementDetermind	Element/Element_204.png	@Element_desc	30000_60008_1	0
204508	2	@ElementMelody	Element/Element_204.png	@Element_desc	30000_60008_1	0
204509	2	@ElementPeace	Element/Element_204.png	@Element_desc	30000_60008_1	0
204510	2	@ElementDrift	Element/Element_204.png	@Element_desc	30000_60008_1	0
204511	2	@ElementFull	Element/Element_204.png	@Element_desc	30000_60008_1	0
204512	2	@ElementWhimsical	Element/Element_204.png	@Element_desc	30000_60008_1	0
204513	2	@ElementCS	Element/Element_204.png	@Element_desc	30000_60008_1	0
204514	2	@ElementKindHeart	Element/Element_204.png	@Element_desc	30000_60008_1	0
204515	2	@ElementUpgrade	Element/Element_204.png	@Element_desc	30000_60008_1	0
204516	2	@ElementWave	Element/Element_204.png	@Element_desc	30000_60008_1	0
204517	3	@ElementBurn	Element/Element_204.png	@Element_desc	30000_60008_1	0
205001	2	@ElementTheOne	Element/Element_204.png	@Element_desc	30000_60008_1	0
205002	2	@ElementShapeless	Element/Element_204.png	@Element_desc	30000_60008_1	0
205003	2	@ElementSpace	Element/Element_204.png	@Element_desc	30000_60008_1	0
205004	2	@ElementPrime	Element/Element_204.png	@Element_desc	30000_60008_1	0
205005	2	@ElementBalence	Element/Element_204.png	@Element_desc	30000_60008_1	0
205006	2	@ElementDream	Element/Element_204.png	@Element_desc	30000_60008_1	0
205007	2	@ElementDetermind	Element/Element_204.png	@Element_desc	30000_60008_1	0
205008	2	@ElementMelody	Element/Element_204.png	@Element_desc	30000_60008_1	0
205009	2	@ElementPeace	Element/Element_204.png	@Element_desc	30000_60008_1	0
205010	2	@ElementDrift	Element/Element_204.png	@Element_desc	30000_60008_1	0
205011	2	@ElementFull	Element/Element_204.png	@Element_desc	30000_60008_1	0
205012	2	@ElementWhimsical	Element/Element_204.png	@Element_desc	30000_60008_1	0
205013	2	@ElementCS	Element/Element_204.png	@Element_desc	30000_60008_1	0
205014	2	@ElementKindHeart	Element/Element_204.png	@Element_desc	30000_60008_1	0
205015	2	@ElementUpgrade	Element/Element_204.png	@Element_desc	30000_60008_1	0
205016	2	@ElementWave	Element/Element_204.png	@Element_desc	30000_60008_1	0
205017	3	@ElementBurn	Element/Element_204.png	@Element_desc	30000_60008_1	0
205501	2	@ElementTheOne	Element/Element_204.png	@Element_desc	30000_60008_1	0
205502	2	@ElementShapeless	Element/Element_204.png	@Element_desc	30000_60008_1	0
205503	2	@ElementSpace	Element/Element_204.png	@Element_desc	30000_60008_1	0
205504	2	@ElementPrime	Element/Element_204.png	@Element_desc	30000_60008_1	0
205505	2	@ElementBalence	Element/Element_204.png	@Element_desc	30000_60008_1	0
205506	2	@ElementDream	Element/Element_204.png	@Element_desc	30000_60008_1	0
205507	2	@ElementDetermind	Element/Element_204.png	@Element_desc	30000_60008_1	0
205508	2	@ElementMelody	Element/Element_204.png	@Element_desc	30000_60008_1	0
205509	2	@ElementPeace	Element/Element_204.png	@Element_desc	30000_60008_1	0
205510	2	@ElementDrift	Element/Element_204.png	@Element_desc	30000_60008_1	0
205511	2	@ElementFull	Element/Element_204.png	@Element_desc	30000_60008_1	0
205512	2	@ElementWhimsical	Element/Element_204.png	@Element_desc	30000_60008_1	0
205513	2	@ElementCS	Element/Element_204.png	@Element_desc	30000_60008_1	0
205514	2	@ElementKindHeart	Element/Element_204.png	@Element_desc	30000_60008_1	0
205515	2	@ElementUpgrade	Element/Element_204.png	@Element_desc	30000_60008_1	0
205516	2	@ElementWave	Element/Element_204.png	@Element_desc	30000_60008_1	0
205517	3	@ElementBurn	Element/Element_204.png	@Element_desc	30000_60008_1	0
206001	2	@ElementTheOne	Element/Element_204.png	@Element_desc	30000_60008_1	0
206002	2	@ElementShapeless	Element/Element_204.png	@Element_desc	30000_60008_1	0
206003	2	@ElementSpace	Element/Element_204.png	@Element_desc	30000_60008_1	0
206004	2	@ElementPrime	Element/Element_204.png	@Element_desc	30000_60008_1	0
206005	2	@ElementBalence	Element/Element_204.png	@Element_desc	30000_60008_1	0
206006	2	@ElementDream	Element/Element_204.png	@Element_desc	30000_60008_1	0
206007	2	@ElementDetermind	Element/Element_204.png	@Element_desc	30000_60008_1	0
206008	2	@ElementMelody	Element/Element_204.png	@Element_desc	30000_60008_1	0
206009	2	@ElementPeace	Element/Element_204.png	@Element_desc	30000_60008_1	0
206010	2	@ElementDrift	Element/Element_204.png	@Element_desc	30000_60008_1	0
206011	2	@ElementFull	Element/Element_204.png	@Element_desc	30000_60008_1	0
206012	2	@ElementWhimsical	Element/Element_204.png	@Element_desc	30000_60008_1	0
206013	2	@ElementCS	Element/Element_204.png	@Element_desc	30000_60008_1	0
206014	2	@ElementKindHeart	Element/Element_204.png	@Element_desc	30000_60008_1	0
206015	2	@ElementUpgrade	Element/Element_204.png	@Element_desc	30000_60008_1	0
206016	2	@ElementWave	Element/Element_204.png	@Element_desc	30000_60008_1	0
206017	3	@ElementBurn	Element/Element_204.png	@Element_desc	30000_60008_1	0
206501	2	@ElementTheOne	Element/Element_204.png	@Element_desc	30000_60008_1	0
206502	2	@ElementShapeless	Element/Element_204.png	@Element_desc	30000_60008_1	0
206503	2	@ElementSpace	Element/Element_204.png	@Element_desc	30000_60008_1	0
206504	2	@ElementPrime	Element/Element_204.png	@Element_desc	30000_60008_1	0
206505	2	@ElementBalence	Element/Element_204.png	@Element_desc	30000_60008_1	0
206506	2	@ElementDream	Element/Element_204.png	@Element_desc	30000_60008_1	0
206507	2	@ElementDetermind	Element/Element_204.png	@Element_desc	30000_60008_1	0
206508	2	@ElementMelody	Element/Element_204.png	@Element_desc	30000_60008_1	0
206509	2	@ElementPeace	Element/Element_204.png	@Element_desc	30000_60008_1	0
206510	2	@ElementDrift	Element/Element_204.png	@Element_desc	30000_60008_1	0
206511	2	@ElementFull	Element/Element_204.png	@Element_desc	30000_60008_1	0
206512	2	@ElementWhimsical	Element/Element_204.png	@Element_desc	30000_60008_1	0
206513	2	@ElementCS	Element/Element_204.png	@Element_desc	30000_60008_1	0
206514	2	@ElementKindHeart	Element/Element_204.png	@Element_desc	30000_60008_1	0
206515	2	@ElementUpgrade	Element/Element_204.png	@Element_desc	30000_60008_1	0
206516	2	@ElementWave	Element/Element_204.png	@Element_desc	30000_60008_1	0
206517	3	@ElementBurn	Element/Element_204.png	@Element_desc	30000_60008_1	0
207001	2	@ElementTheOne	Element/Element_204.png	@Element_desc	30000_60008_1	0
207002	2	@ElementShapeless	Element/Element_204.png	@Element_desc	30000_60008_1	0
207003	2	@ElementSpace	Element/Element_204.png	@Element_desc	30000_60008_1	0
207004	2	@ElementPrime	Element/Element_204.png	@Element_desc	30000_60008_1	0
207005	2	@ElementBalence	Element/Element_204.png	@Element_desc	30000_60008_1	0
207006	2	@ElementDream	Element/Element_204.png	@Element_desc	30000_60008_1	0
207007	2	@ElementDetermind	Element/Element_204.png	@Element_desc	30000_60008_1	0
207008	2	@ElementMelody	Element/Element_204.png	@Element_desc	30000_60008_1	0
207009	2	@ElementPeace	Element/Element_204.png	@Element_desc	30000_60008_1	0
207010	2	@ElementDrift	Element/Element_204.png	@Element_desc	30000_60008_1	0
207011	2	@ElementFull	Element/Element_204.png	@Element_desc	30000_60008_1	0
207012	2	@ElementWhimsical	Element/Element_204.png	@Element_desc	30000_60008_1	0
207013	2	@ElementCS	Element/Element_204.png	@Element_desc	30000_60008_1	0
207014	2	@ElementKindHeart	Element/Element_204.png	@Element_desc	30000_60008_1	0
207015	2	@ElementUpgrade	Element/Element_204.png	@Element_desc	30000_60008_1	0
207016	2	@ElementWave	Element/Element_204.png	@Element_desc	30000_60008_1	0
207017	3	@ElementBurn	Element/Element_204.png	@Element_desc	30000_60008_1	0
207501	2	@ElementTheOne	Element/Element_204.png	@Element_desc	30000_60008_1	0
207502	2	@ElementShapeless	Element/Element_204.png	@Element_desc	30000_60008_1	0
207503	2	@ElementSpace	Element/Element_204.png	@Element_desc	30000_60008_1	0
207504	2	@ElementPrime	Element/Element_204.png	@Element_desc	30000_60008_1	0
207505	2	@ElementBalence	Element/Element_204.png	@Element_desc	30000_60008_1	0
207506	2	@ElementDream	Element/Element_204.png	@Element_desc	30000_60008_1	0
207507	2	@ElementDetermind	Element/Element_204.png	@Element_desc	30000_60008_1	0
207508	2	@ElementMelody	Element/Element_204.png	@Element_desc	30000_60008_1	0
207509	2	@ElementPeace	Element/Element_204.png	@Element_desc	30000_60008_1	0
207510	2	@ElementDrift	Element/Element_204.png	@Element_desc	30000_60008_1	0
207511	2	@ElementFull	Element/Element_204.png	@Element_desc	30000_60008_1	0
207512	2	@ElementWhimsical	Element/Element_204.png	@Element_desc	30000_60008_1	0
207513	2	@ElementCS	Element/Element_204.png	@Element_desc	30000_60008_1	0
207514	2	@ElementKindHeart	Element/Element_204.png	@Element_desc	30000_60008_1	0
207515	2	@ElementUpgrade	Element/Element_204.png	@Element_desc	30000_60008_1	0
207516	2	@ElementWave	Element/Element_204.png	@Element_desc	30000_60008_1	0
207517	3	@ElementBurn	Element/Element_204.png	@Element_desc	30000_60008_1	0
208001	2	@ElementTheOne	Element/Element_204.png	@Element_desc	30000_60008_1	0
208002	2	@ElementShapeless	Element/Element_204.png	@Element_desc	30000_60008_1	0
208003	2	@ElementSpace	Element/Element_204.png	@Element_desc	30000_60008_1	0
208004	2	@ElementPrime	Element/Element_204.png	@Element_desc	30000_60008_1	0
208005	2	@ElementBalence	Element/Element_204.png	@Element_desc	30000_60008_1	0
208006	2	@ElementDream	Element/Element_204.png	@Element_desc	30000_60008_1	0
208007	2	@ElementDetermind	Element/Element_204.png	@Element_desc	30000_60008_1	0
208008	2	@ElementMelody	Element/Element_204.png	@Element_desc	30000_60008_1	0
208009	2	@ElementPeace	Element/Element_204.png	@Element_desc	30000_60008_1	0
208010	2	@ElementDrift	Element/Element_204.png	@Element_desc	30000_60008_1	0
208011	2	@ElementFull	Element/Element_204.png	@Element_desc	30000_60008_1	0
208012	2	@ElementWhimsical	Element/Element_204.png	@Element_desc	30000_60008_1	0
208013	2	@ElementCS	Element/Element_204.png	@Element_desc	30000_60008_1	0
208014	2	@ElementKindHeart	Element/Element_204.png	@Element_desc	30000_60008_1	0
208015	2	@ElementUpgrade	Element/Element_204.png	@Element_desc	30000_60008_1	0
208016	2	@ElementWave	Element/Element_204.png	@Element_desc	30000_60008_1	0
208017	3	@ElementBurn	Element/Element_204.png	@Element_desc	30000_60008_1	0
300001	3	@ElementPrice	Element/Element_204.png	@Element_desc	30000_60008_1	0
300002	3	@ElementRainbow	Element/Element_204.png	@Element_desc	30000_60008_1	0
300003	3	@ElementFaith	Element/Element_204.png	@Element_desc	30000_60008_1	0
300004	3	@ElementGod	Element/Element_204.png	@Element_desc	30000_60008_1	0
300005	3	@ElementPower	Element/Element_204.png	@Element_desc	30000_60008_1	0
300006	3	@ElementMeteor	Element/Element_204.png	@Element_desc	30000_60008_1	0
300007	3	@ElementSpirit	Element/Element_204.png	@Element_desc	30000_60008_1	0
301001	3	@ElementPrice	Element/Element_204.png	@Element_desc	30000_60008_1	0
301002	3	@ElementRainbow	Element/Element_204.png	@Element_desc	30000_60008_1	0
301003	3	@ElementFaith	Element/Element_204.png	@Element_desc	30000_60008_1	0
301004	3	@ElementGod	Element/Element_204.png	@Element_desc	30000_60008_1	0
301005	3	@ElementPower	Element/Element_204.png	@Element_desc	30000_60008_1	0
301006	3	@ElementMeteor	Element/Element_204.png	@Element_desc	30000_60008_1	0
301007	3	@ElementSpirit	Element/Element_204.png	@Element_desc	30000_60008_1	0
302001	3	@ElementPrice	Element/Element_204.png	@Element_desc	30000_60008_1	0
302002	3	@ElementRainbow	Element/Element_204.png	@Element_desc	30000_60008_1	0
302003	3	@ElementFaith	Element/Element_204.png	@Element_desc	30000_60008_1	0
302004	3	@ElementGod	Element/Element_204.png	@Element_desc	30000_60008_1	0
302005	3	@ElementPower	Element/Element_204.png	@Element_desc	30000_60008_1	0
302006	3	@ElementMeteor	Element/Element_204.png	@Element_desc	30000_60008_1	0
302007	3	@ElementSpirit	Element/Element_204.png	@Element_desc	30000_60008_1	0
302501	3	@ElementPrice	Element/Element_204.png	@Element_desc	30000_60008_1	0
302502	3	@ElementRainbow	Element/Element_204.png	@Element_desc	30000_60008_1	0
302503	3	@ElementFaith	Element/Element_204.png	@Element_desc	30000_60008_1	0
302504	3	@ElementGod	Element/Element_204.png	@Element_desc	30000_60008_1	0
302505	3	@ElementPower	Element/Element_204.png	@Element_desc	30000_60008_1	0
302506	3	@ElementMeteor	Element/Element_204.png	@Element_desc	30000_60008_1	0
302507	3	@ElementSpirit	Element/Element_204.png	@Element_desc	30000_60008_1	0
303001	3	@ElementPrice	Element/Element_204.png	@Element_desc	30000_60008_1	0
303002	3	@ElementRainbow	Element/Element_204.png	@Element_desc	30000_60008_1	0
303003	3	@ElementFaith	Element/Element_204.png	@Element_desc	30000_60008_1	0
303004	3	@ElementGod	Element/Element_204.png	@Element_desc	30000_60008_1	0
303005	3	@ElementPower	Element/Element_204.png	@Element_desc	30000_60008_1	0
303006	3	@ElementMeteor	Element/Element_204.png	@Element_desc	30000_60008_1	0
303007	3	@ElementSpirit	Element/Element_204.png	@Element_desc	30000_60008_1	0
303501	3	@ElementPrice	Element/Element_204.png	@Element_desc	30000_60008_1	0
303502	3	@ElementRainbow	Element/Element_204.png	@Element_desc	30000_60008_1	0
303503	3	@ElementFaith	Element/Element_204.png	@Element_desc	30000_60008_1	0
303504	3	@ElementGod	Element/Element_204.png	@Element_desc	30000_60008_1	0
303505	3	@ElementPower	Element/Element_204.png	@Element_desc	30000_60008_1	0
303506	3	@ElementMeteor	Element/Element_204.png	@Element_desc	30000_60008_1	0
303507	3	@ElementSpirit	Element/Element_204.png	@Element_desc	30000_60008_1	0
