id	职业(profession)	等级(level）	名字(name)	技能(skills)	怪物头像路径	怪物类型	spineId	半身像	spine	spineScale	offset	is镜像
1047	2001	88	@Monster_1047	0	monster/M_5_01.png	1	0	HalfBody/monster/Monster_01.png	Spine/zhugeliang,zhugeliang	0.8	150,0	0
1048	2001	89	@Monster_1048	0	monster/M_5_02.png	1	0	HalfBody/monster/Monster_02.png	Spine/xiahoudun,xiahoudun	0.7	200,0	0
1049	2001	90	@Monster_1049	0	monster/M_5_03.png	1	0	HalfBody/monster/Monster_03.png	Spine/mishi,mishi	0.7	200,70	0
1050	2001	91	@Monster_1050	0	monster/M_5_04.png	1	0	HalfBody/monster/Monster_04.png	Spine/zhaoyun,zhaoyun	0.88	160,-10	1
1051	2001	92	@Monster_1051	0	monster/M_5_05.png	1	0	HalfBody/monster/Monster_05.png	Spine/zhangfei,zhangfei	0.90	100,60	0
1052	2001	93	@Monster_1052	0	monster/M_5_06.png	1	0	HalfBody/monster/Monster_01.png	Spine/zhangzhao,zhangzhao	0.75	200,100	1
1053	2001	94	@Monster_1053	0	monster/M_5_07.png	1	0	HalfBody/monster/Monster_02.png	Spine/zhouyu,zhouyu	0.85	100,-20	0
1054	2001	95	@Monster_1054	0	monster/M_5_08.png	1	0	HalfBody/monster/Monster_03.png	Spine/huanggai,huanggai	0.85	100,0	0
1055	2001	96	@Monster_1055	0	monster/M_5_09.png	1	0	HalfBody/monster/Monster_04.png	Spine/pangtong,pangtong	1.1	200,0	0
1056	2001	97	@Monster_1056	0	monster/M_5_05.png	1	0	HalfBody/monster/Monster_05.png	Spine/zhouyu,zhouyu	0.85	100,-20	0
1057	2001	98	@Monster_1057	0	monster/M_3_08.png	1	0	HalfBody/monster/Monster_01.png	Spine/pangtong,pangtong	1.1	200,0	0
1058	2001	99	@Monster_1058	0	monster/M_2_03.png	1	0	HalfBody/monster/Monster_02.png	Spine/sunshangxiang,sunshangxiang	0.75	180,30	0
1059	2001	100	@Monster_1059	0	monster/M_5_07.png	1	0	HalfBody/monster/Monster_03.png	Spine/fanshi,fanshi	1.5	200,70	1
1060	2001	101	@Monster_1060	0	monster/M_3_05.png	1	0	HalfBody/monster/Monster_04.png	Spine/machao,machao	0.90	150,0	1
1061	2001	102	@Monster_1061	0	monster/M_5_02.png	1	0	HalfBody/monster/Monster_05.png	Spine/xuchu,xuchu	1	200,0	1
1062	2001	103	@Monster_1062	0	monster/M_1_06.png	1	0	HalfBody/monster/Monster_01.png	Spine/fazheng,fazheng	1.1	200,40	0
1063	2001	104	@Monster_1063	0	monster/M_2_06.png	1	0	HalfBody/monster/Monster_02.png	Spine/ganning,ganning	0.8	100,20	0
1064	2001	105	@Monster_1064	0	monster/M_3_07.png	1	0	HalfBody/monster/Monster_03.png	Spine/weiyan,weiyan	0.65	200,0	0
1065	2001	106	@Monster_1065	0	monster/M_3_06.png	1	0	HalfBody/monster/Monster_04.png	Spine/pangtong,pangtong	1.1	200,0	0
1066	2001	107	@Monster_1066	8	monster/M_4_03.png	1	0	HalfBody/monster/Monster_05.png	Spine/yanyan,yanyan	0.7	190,80	0
1067	2001	108	@Monster_1067	8	monster/M_4_08.png	1	0	HalfBody/monster/Monster_01.png	Spine/xiahouyuan,xiahouyuan	0.8	200,0	0
1068	2001	109	@Monster_1068	8	monster/M_5_03.png	1	0	HalfBody/monster/Monster_02.png	Spine/machao,machao	0.90	150,0	1
1069	2001	110	@Monster_1069	8	monster/M_4_09.png	1	0	HalfBody/monster/Monster_03.png	Spine/zhanghe,zhanghe	0.85	150,70	1
1070	2001	111	@Monster_1070	8	monster/M_1_05.png	1	0	HalfBody/monster/Monster_04.png	Spine/lidian,lidian	0.9	100,50	0
1071	2003	112	@Monster_1071	28	monster/M_5_07.png	1	0	HalfBody/monster/Monster_05.png	Spine/zhangliao,zhangliao	0.8	150,0	0
1072	2003	113	@Monster_1072	28	monster/M_5_03.png	1	0	HalfBody/monster/Monster_01.png	Spine/caiwenji,caiwenji	0.8	120,0	1
1073	2003	114	@Monster_1073	28	monster/M_3_03.png	1	0	HalfBody/monster/Monster_02.png	Spine/caopi,caopi	0.75	200,50	0
1074	2003	115	@Monster_1074	28	monster/M_3_01.png	1	0	HalfBody/monster/Monster_03.png	Spine/bianfuren,bianfuren	1	200,70	1
1075	2003	116	@Monster_1075	28	monster/M_5_09.png	1	0	HalfBody/monster/Monster_04.png	Spine/huangzhong,huangzhong	0.75	150,70	1
1076	2003	117	@Monster_1076	28	monster/M_4_04.png	1	0	HalfBody/monster/Monster_05.png	Spine/yujin,yujin	0.83	100,-50	0
1077	2003	118	@Monster_1077	28	monster/M_3_05.png	1	0	HalfBody/monster/Monster_01.png	Spine/caoren,caoren	1	200,80	0
1078	2003	119	@Monster_1078	28	monster/M_4_03.png	1	0	HalfBody/monster/Monster_02.png	Spine/jiangwei,jiangwei	0.8	150,0	1
1079	2003	120	@Monster_1079	28	monster/M_4_06.png	1	0	HalfBody/monster/Monster_03.png	Spine/lvmeng,lvmeng	0.9	120,-40	0
1080	2003	121	@Monster_1080	28	monster/M_2_07.png	1	0	HalfBody/monster/Monster_04.png	Spine/guanping,guanping	1.4	200,30	0
1081	2003	122	@Monster_1081	28	monster/M_5_01.png	1	0	HalfBody/monster/Monster_05.png	Spine/guanyu,guanyu	0.7	200,60	0
1082	2003	123	@Monster_1082	28	monster/M_5_02.png	1	0	HalfBody/monster/Monster_01.png	Spine/huatuo,huatuo	0.9	150,20	0
1083	2003	124	@Monster_1083	28	monster/M_5_07.png	1	0	HalfBody/monster/Monster_02.png	Spine/caopi,caopi	0.75	200,50	0
1084	2003	125	@Monster_1084	28	monster/M_5_07.png	1	0	HalfBody/monster/Monster_03.png	Spine/zhenji,zhenji	0.7	100,5	0
1085	2003	126	@Monster_1085	28	monster/M_5_01.png	1	0	HalfBody/monster/Monster_04.png	Spine/shamoke,shamoke	0.85	200,30	0
1086	2003	127	@Monster_1086	28	monster/M_3_08.png	1	0	HalfBody/monster/Monster_05.png	Spine/luxun,luxun	0.9	100,-20	1
1087	2003	128	@Monster_1087	28	monster/M_3_02.png	1	0	HalfBody/monster/Monster_01.png	Spine/zhurong,zhurong	0.75	200,0	1
1088	2003	129	@Monster_1088	28	monster/M_5_07.png	1	0	HalfBody/monster/Monster_02.png	Spine/menghuo,menghuo	0.75	150,50	0
1089	2003	130	@Monster_1089	28	monster/M_3_07.png	1	0	HalfBody/monster/Monster_03.png	Spine/wenpin,wenpin	1	100,-20	0
1090	2003	131	@Monster_1090	28	monster/M_5_06.png	1	0	HalfBody/monster/Monster_04.png	Spine/masu,masu	0.8	150,0	0
1091	2003	132	@Monster_1091	28	monster/M_1_06.png	1	0	HalfBody/monster/Monster_05.png	Spine/simayi,simayi	1	200,50	0
1092	2003	133	@Monster_1092	28	monster/M_3_09.png	1	0	HalfBody/monster/Monster_01.png	Spine/huangyueying,huangyueying	1.2	200,0	0
1093	2003	134	@Monster_1093	28	monster/M_4_09.png	1	0	HalfBody/monster/Monster_02.png	Spine/zhugeliang,zhugeliang	0.8	150,0	0
1094	2003	135	@Monster_1094	28	monster/M_1_05.png	1	0	HalfBody/monster/Monster_03.png	Spine/simayi,simayi	1	200,20	0
1095	2003	136	@Monster_1095	28	monster/M_4_03.png	1	0	HalfBody/monster/Monster_04.png	Spine/sunquan,sunquan	1	150,0	1
1096	2003	137	@Monster_1096	28	monster/M_4_03.png	1	0	HalfBody/monster/Monster_05.png	Spine/bulianshi,bulianshi	0.8	200,0	0
1097	2003	138	@Monster_1097	28	monster/M_5_05.png	1	0	HalfBody/monster/Monster_01.png	Spine/wuban,wuban	1	200,30	0
1098	2003	139	@Monster_1098	28	monster/M_5_08.png	1	0	HalfBody/monster/Monster_02.png	Spine/lukang,lukang	0.7	200,50	1
1099	2003	140	@Monster_1099	28	monster/M_5_07.png	1	0	HalfBody/monster/Monster_03.png	Spine/guohuai,guohuai	1.1	200,70	0
1100	2003	141	@Monster_1100	28	monster/M_3_01.png	1	0	HalfBody/monster/Monster_04.png	Spine/dingfeng,dingfeng	0.7	150,0	0
1101	2003	142	@Monster_1101	28	monster/M_5_08.png	1	0	HalfBody/monster/Monster_05.png	Spine/wenyang,wenyang	1	250,0	0
1102	2003	143	@Monster_1102	28	monster/M_3_04.png	1	0	HalfBody/monster/Monster_01.png	Spine/jiangwei,jiangwei	0.8	150,0	0
1103	2003	144	@Monster_1103	28	monster/M_5_09.png	1	0	HalfBody/monster/Monster_02.png	Spine/zhonghui,zhonghui	1.4	200,0	0
1104	2003	145	@Monster_1104	28	monster/M_3_07.png	1	0	HalfBody/monster/Monster_03.png	Spine/dengai,dengai	1.1	200,50	0
1105	2003	146	@Monster_1105	28	monster/M_2_04.png	1	0	HalfBody/monster/Monster_04.png	Spine/liushan,liushan	1	100,0	1
1106	2003	147	@Monster_1106	28	monster/M_4_09.png	1	0	HalfBody/monster/Monster_05.png	Spine/guanping,guanping	1.4	200,30	0
1107	2003	148	@Monster_1107	28	monster/M_5_03.png	1	0	HalfBody/monster/Monster_01.png	Spine/guanyu,guanyu	0.7	200,60	0
1108	2003	149	@Monster_1108	28	monster/M_4_09.png	1	0	HalfBody/monster/Monster_02.png	Spine/huatuo,huatuo	0.9	150,20	0
1109	2003	150	@Monster_1109	28	monster/M_5_03.png	1	0	HalfBody/monster/Monster_03.png	Spine/caopi,caopi	0.75	200,50	0
1110	2003	151	@Monster_1110	28	monster/M_3_05.png	1	0	HalfBody/monster/Monster_04.png	Spine/zhenji,zhenji	0.7	100,5	0
1111	2003	152	@Monster_1111	28	monster/M_1_06.png	1	0	HalfBody/monster/Monster_05.png	Spine/huaxiong,huaxiong	0.9	100,-20	0
1112	2003	153	@Monster_1112	28	monster/M_3_09.png	1	0	HalfBody/monster/Monster_01.png	Spine/yuanshu,yuanshu	0.9	120,-30	1
1113	2003	154	@Monster_1113	28	monster/M_3_07.png	1	0	HalfBody/monster/Monster_02.png	Spine/huangwudie,huangwudie	0.8	100,10	1
1114	2003	155	@Monster_1114	28	monster/M_2_04.png	1	0	HalfBody/monster/Monster_03.png	Spine/liushan,liushan	1	100,0	1
1115	2003	156	@Monster_1115	28	monster/M_2_04.png	1	0	HalfBody/monster/Monster_04.png	Spine/liushan,liushan	1	100,0	1
1116	2003	157	@Monster_1116	28	monster/M_1_07.png	1	0	HalfBody/monster/Monster_05.png	Spine/gongsunzan,gongsunzan	0.9	100,0	0
1117	2003	158	@Monster_1117	28	monster/M_3_05.png	1	0	HalfBody/monster/Monster_01.png	Spine/chengpu,chengpu	0.9	200,30	1
1118	2003	159	@Monster_1118	28	monster/M_3_03.png	1	0	HalfBody/monster/Monster_02.png	Spine/handang,handang	0.8	150,50	1
1119	2003	160	@Monster_1119	28	monster/M_5_03.png	1	0	HalfBody/monster/Monster_03.png	Spine/caiwenji,caiwenji	0.8	120,0	1
1120	2003	161	@Monster_1120	28	monster/M_5_05.png	1	0	HalfBody/monster/Monster_04.png	Spine/wuban,wuban	1	200,30	0
1121	2003	162	@Monster_1121	28	monster/M_4_09.png	1	0	HalfBody/monster/Monster_05.png	Spine/guanyinping,guanyinping	0.8	100,0	1
1122	2003	163	@Monster_1122	28	monster/M_5_03.png	1	0	HalfBody/monster/Monster_01.png	Spine/guanyu,guanyu	0.7	200,60	0
1123	2003	164	@Monster_1123	28	monster/M_4_03.png	1	0	HalfBody/monster/Monster_02.png	Spine/yanyan,yanyan	0.7	190,80	0
1124	2003	165	@Monster_1124	28	monster/M_5_07.png	1	0	HalfBody/monster/Monster_03.png	Spine/guohuai,guohuai	1.1	200,70	0
1125	2003	166	@Monster_1125	28	monster/M_4_09.png	1	0	HalfBody/monster/Monster_04.png	Spine/huatuo,huatuo	0.9	150,20	0
1126	2003	167	@Monster_1126	28	monster/M_3_01.png	1	0	HalfBody/monster/Monster_05.png	Spine/bianfuren,bianfuren	1	200,70	1
1127	2003	168	@Monster_1127	28	monster/M_5_08.png	1	0	HalfBody/monster/Monster_01.png	Spine/huanggai,huanggai	0.85	100,0	0
1128	2003	169	@Monster_1128	28	monster/M_4_03.png	1	0	HalfBody/monster/Monster_02.png	Spine/bulianshi,bulianshi	0.8	200,0	0
1129	2003	170	@Monster_1129	28	monster/M_5_05.png	1	0	HalfBody/monster/Monster_03.png	Spine/xiaoqiao,xiaoqiao	0.9	120,0	0
1130	2003	171	@Monster_1130	28	monster/M_5_02.png	1	0	HalfBody/monster/Monster_04.png	Spine/wenchou,wenchou	0.8	200,20	0
1131	2003	172	@Monster_1131	28	monster/M_5_01.png	1	0	HalfBody/monster/Monster_05.png	Spine/yanliang,yanliang	0.45	200,40	0
1132	2003	173	@Monster_1132	28	monster/M_4_03.png	1	0	HalfBody/monster/Monster_01.png	Spine/chengyu,chengyu	0.7	200,0	0
1133	2003	174	@Monster_1133	28	monster/M_5_09.png	1	0	HalfBody/monster/Monster_02.png	Spine/yuejin,yuejin	0.75	150,0	0
1134	2003	175	@Monster_1134	28	monster/M_5_03.png	1	0	HalfBody/monster/Monster_03.png	Spine/lvlingqi,lvlingqi	0.8	75,0	1
1135	2003	176	@Monster_1135	28	monster/M_3_04.png	1	0	HalfBody/monster/Monster_04.png	Spine/jiangqin,jiangqin	0.55	200,0	0
1136	2003	177	@Monster_1136	28	monster/M_3_08.png	1	0	HalfBody/monster/Monster_05.png	Spine/jiling,jiling	0.9	130,-10	0
1137	2003	178	@Monster_1137	28	monster/M_3_07.png	1	0	HalfBody/monster/Monster_01.png	Spine/wenpin,wenpin	1	100,-20	0
1138	2003	179	@Monster_1138	28	monster/M_4_08.png	1	0	HalfBody/monster/Monster_02.png	Spine/lingtong,lingtong	0.8	150,30	1
1139	2003	180	@Monster_1139	28	monster/M_5_01.png	1	0	HalfBody/monster/Monster_03.png	Spine/shamoke,shamoke	0.85	200,0	0
1140	2003	181	@Monster_1140	28	monster/M_4_07.png	1	0	HalfBody/monster/Monster_04.png	Spine/pangde,pangde	0.9	200,50	0
1141	2003	182	@Monster_1141	28	monster/M_4_03.png	1	0	HalfBody/monster/Monster_05.png	Spine/zhangxiu,zhangxiu	1.2	150,420	1
1142	2003	183	@Monster_1142	28	monster/M_5_03.png	1	0	HalfBody/monster/Monster_01.png	Spine/mishi,mishi	0.7	200,70	0
1143	2003	184	@Monster_1143	28	monster/M_5_06.png	1	0	HalfBody/monster/Monster_02.png	Spine/zhangzhao,zhangzhao	0.75	200,100	1
1144	2003	185	@Monster_1144	28	monster/M_5_06.png	1	0	HalfBody/monster/Monster_03.png	Spine/masu,masu	0.8	150,0	0
1145	2003	186	@Monster_1145	28	monster/M_3_05.png	1	0	HalfBody/monster/Monster_04.png	Spine/zhenji,zhenji	0.7	100,5	0
1146	2003	187	@Monster_1146	28	monster/M_3_03.png	1	0	HalfBody/monster/Monster_05.png	Spine/caopi,caopi	0.75	200,50	0
1147	2003	188	@Monster_1147	28	monster/M_5_07.png	1	0	HalfBody/monster/Monster_01.png	Spine/fanshi,fanshi	1.5	200,70	1
1148	2003	189	@Monster_1148	28	monster/M_2_04.png	1	0	HalfBody/monster/Monster_02.png	Spine/jushou,jushou	0.8	200,100	0
1149	2003	190	@Monster_1149	28	monster/M_1_05.png	1	0	HalfBody/monster/Monster_03.png	Spine/lidian,lidian	0.9	100,50	0
1150	2003	191	@Monster_1150	28	monster/M_5_07.png	1	0	HalfBody/monster/Monster_04.png	Spine/zhenji,zhenji	0.7	100,5	0
1151	2003	192	@Monster_1151	28	monster/M_5_07.png	1	0	HalfBody/monster/Monster_05.png	Spine/menghuo,menghuo	0.75	150,50	0
1152	2003	193	@Monster_1152	28	monster/M_1_06.png	1	0	HalfBody/monster/Monster_01.png	Spine/fazheng,fazheng	1.1	200,40	0
1153	2003	194	@Monster_1153	28	monster/M_2_06.png	1	0	HalfBody/monster/Monster_02.png	Spine/taishici,taishici	0.8	150,0	0
1154	2003	195	@Monster_1154	28	monster/M_5_04.png	1	0	HalfBody/monster/Monster_03.png	Spine/zhaoyun,zhaoyun	0.88	160,-10	1
1155	2003	196	@Monster_1155	28	monster/M_1_09.png	1	0	HalfBody/monster/Monster_04.png	Spine/caohong,caohong	0.7	200,0	0
9011	2003	50	@Monster_90119	28,21	monster/M_2_09.png	1	0	HalfBody/monster/Monster_05.png	Spine/shamoke,shamoke	0.85	200,30	0
9012	2001	45	@Monster_90129	5	monster/M_1_07.png	0	0	HalfBody/monster/Monster_01.png	0	1	0,0	0
9013	2002	45	@Monster_90139	14	monster/M_1_08.png	0	0	HalfBody/monster/Monster_02.png	0	1	0,0	0
9014	2002	45	@Monster_90149	110	monster/M_1_06.png	0	0	HalfBody/monster/Monster_03.png	0	1	0,0	0
9015	2003	45	@Monster_90159	26	monster/M_1_05.png	0	0	HalfBody/monster/Monster_04.png	0	1	0,0	0
9016	2003	45	@Monster_90169	29	monster/M_1_03.png	0	0	HalfBody/monster/Monster_05.png	0	1	0,0	0
9021	2002	45	@Monster_90219	110,14	monster/M_4_09.png	1	0	HalfBody/monster/Monster_01.png	Spine/luxun,luxun	0.9	100,-20	1
9022	2001	32	@Monster_90229	5	monster/M_2_07.png	0	0	HalfBody/monster/Monster_02.png	0	1	0,0	0
9023	2002	32	@Monster_90239	14	monster/M_2_08.png	0	0	HalfBody/monster/Monster_03.png	0	1	0,0	0
9024	2002	32	@Monster_90249	110	monster/M_2_06.png	0	0	HalfBody/monster/Monster_04.png	0	1	0,0	0
9025	2003	32	@Monster_90259	26	monster/M_2_09.png	0	0	HalfBody/monster/Monster_05.png	0	1	0,0	0
9026	2003	32	@Monster_90269	29	monster/M_5_03.png	0	0	HalfBody/monster/Monster_01.png	0	1	0,0	0
9031	2002	45	@Monster_90319	112,19	monster/M_1_05.png	1	0	HalfBody/monster/Monster_02.png	Spine/zhurong,zhurong	0.75	200,0	1
9032	2001	32	@Monster_90329	5	monster/M_1_07.png	0	0	HalfBody/monster/Monster_03.png	0	1	0,0	0
9033	2002	32	@Monster_90339	14	monster/M_1_09.png	0	0	HalfBody/monster/Monster_04.png	0	1	0,0	0
9034	2002	32	@Monster_90349	110	monster/M_1_06.png	0	0	HalfBody/monster/Monster_05.png	0	1	0,0	0
9035	2003	32	@Monster_90359	26	monster/M_1_09.png	0	0	HalfBody/monster/Monster_01.png	0	1	0,0	0
9036	2003	32	@Monster_90369	29	monster/M_3_03.png	0	0	HalfBody/monster/Monster_02.png	0	1	0,0	0
9041	2003	45	@Monster_90419	6,8	monster/M_4_04.png	1	0	HalfBody/monster/Monster_03.png	Spine/menghuo,menghuo	0.75	150,50	0
9042	2001	32	@Monster_90429	5	monster/M_2_07.png	0	0	HalfBody/monster/Monster_04.png	0	1	0,0	0
9043	2002	32	@Monster_90439	14	monster/M_2_09.png	0	0	HalfBody/monster/Monster_05.png	0	1	0,0	0
9044	2002	32	@Monster_90449	110	monster/M_2_06.png	0	0	HalfBody/monster/Monster_01.png	0	1	0,0	0
9045	2003	32	@Monster_90459	26	monster/M_2_09.png	0	0	HalfBody/monster/Monster_02.png	0	1	0,0	0
9046	2003	32	@Monster_90469	29	monster/M_2_03.png	0	0	HalfBody/monster/Monster_03.png	0	1	0,0	0
9051	2003	45	@Monster_90519	26,23	monster/M_4_06.png	1	0	HalfBody/monster/Monster_04.png	Spine/wenpin,wenpin	1	100,-20	0
9052	2001	32	@Monster_90529	5	monster/M_3_07.png	0	0	HalfBody/monster/Monster_05.png	0	1	0,0	0
9053	2002	32	@Monster_90539	14	monster/M_3_09.png	0	0	HalfBody/monster/Monster_01.png	0	1	0,0	0
9054	2002	32	@Monster_90549	110	monster/M_3_06.png	0	0	HalfBody/monster/Monster_02.png	0	1	0,0	0
9055	2003	32	@Monster_90559	26	monster/M_3_09.png	0	0	HalfBody/monster/Monster_03.png	0	1	0,0	0
9056	2003	32	@Monster_90569	29	monster/M_3_03.png	0	0	HalfBody/monster/Monster_04.png	0	1	0,0	0
9061	2001	40	@Monster_90619	2,8	monster/M_4_03.png	1	0	HalfBody/monster/Monster_05.png	Spine/masu,masu	0.8	150,0	0
9062	2001	28	@Monster_90629	5	monster/M_4_07.png	0	0	HalfBody/monster/Monster_01.png	0	1	0,0	0
9063	2002	28	@Monster_90639	14	monster/M_5_09.png	0	0	HalfBody/monster/Monster_02.png	0	1	0,0	0
9064	2002	28	@Monster_90649	110	monster/M_4_06.png	0	0	HalfBody/monster/Monster_03.png	0	1	0,0	0
9065	2003	28	@Monster_90659	26	monster/M_3_05.png	0	0	HalfBody/monster/Monster_04.png	0	1	0,0	0
9066	2003	28	@Monster_90669	29	monster/M_4_03.png	0	0	HalfBody/monster/Monster_05.png	0	1	0,0	0
9071	2001	40	@Monster_90719	3,6	monster/M_5_09.png	1	0	HalfBody/monster/Monster_01.png	Spine/simayi,simayi	1	200,50	0
9072	2001	28	@Monster_90729	5	monster/M_1_07.png	0	0	HalfBody/monster/Monster_02.png	0	1	0,0	0
9073	2002	28	@Monster_90739	14	monster/M_1_08.png	0	0	HalfBody/monster/Monster_03.png	0	1	0,0	0
9074	2002	28	@Monster_90749	110	monster/M_1_06.png	0	0	HalfBody/monster/Monster_04.png	0	1	0,0	0
9075	2003	28	@Monster_90759	26	monster/M_1_05.png	0	0	HalfBody/monster/Monster_05.png	0	1	0,0	0
9076	2003	28	@Monster_90769	29	monster/M_1_03.png	0	0	HalfBody/monster/Monster_01.png	0	1	0,0	0
9081	2002	40	@Monster_90819	12,14	monster/M_2_03.png	1	0	HalfBody/monster/Monster_02.png	Spine/huangyueying,huangyueying	1.2	200,0	0
9082	2001	28	@Monster_90829	5	monster/M_2_07.png	0	0	HalfBody/monster/Monster_03.png	0	1	0,0	0
9083	2002	28	@Monster_90839	14	monster/M_2_08.png	0	0	HalfBody/monster/Monster_04.png	0	1	0,0	0
9084	2002	28	@Monster_90849	110	monster/M_2_06.png	0	0	HalfBody/monster/Monster_05.png	0	1	0,0	0
9085	2003	28	@Monster_90859	26	monster/M_2_09.png	0	0	HalfBody/monster/Monster_01.png	0	1	0,0	0
9086	2003	28	@Monster_90869	29	monster/M_5_03.png	0	0	HalfBody/monster/Monster_02.png	0	1	0,0	0
9091	2002	40	@Monster_90919	19111	monster/M_1_06.png	1	0	HalfBody/monster/Monster_03.png	Spine/zhugeliang,zhugeliang	0.8	150,0	0
9092	2001	28	@Monster_90929	5	monster/M_1_07.png	0	0	HalfBody/monster/Monster_04.png	0	1	0,0	0
9093	2002	28	@Monster_90939	14	monster/M_1_09.png	0	0	HalfBody/monster/Monster_05.png	0	1	0,0	0
9094	2002	28	@Monster_90949	110	monster/M_1_06.png	0	0	HalfBody/monster/Monster_01.png	0	1	0,0	0
9095	2003	28	@Monster_90959	26	monster/M_1_09.png	0	0	HalfBody/monster/Monster_02.png	0	1	0,0	0
9096	2003	28	@Monster_90969	29	monster/M_3_03.png	0	0	HalfBody/monster/Monster_03.png	0	1	0,0	0
9101	2001	40	@Monster_91019	21212122	monster/M_5_07.png	1	0	HalfBody/monster/Monster_04.png	Spine/simayi,simayi	1	200,20	0
9102	2001	28	@Monster_91029	5	monster/M_2_07.png	0	0	HalfBody/monster/Monster_05.png	0	1	0,0	0
9103	2002	28	@Monster_91039	14	monster/M_2_09.png	0	0	HalfBody/monster/Monster_01.png	0	1	0,0	0
9104	2002	28	@Monster_91049	110	monster/M_2_06.png	0	0	HalfBody/monster/Monster_02.png	0	1	0,0	0
9105	2003	28	@Monster_91059	26	monster/M_2_09.png	0	0	HalfBody/monster/Monster_03.png	0	1	0,0	0
9106	2003	28	@Monster_91069	29	monster/M_2_03.png	0	0	HalfBody/monster/Monster_04.png	0	1	0,0	0
9111	2002	40	@Monster_91119	19111	monster/M_3_05.png	1	0	HalfBody/monster/Monster_05.png	Spine/sunquan,sunquan	1	150,0	1
9112	2001	28	@Monster_91129	5	monster/M_3_07.png	0	0	HalfBody/monster/Monster_01.png	0	1	0,0	0
9113	2002	28	@Monster_91139	14	monster/M_3_09.png	0	0	HalfBody/monster/Monster_02.png	0	1	0,0	0
9114	2002	28	@Monster_91149	110	monster/M_3_06.png	0	0	HalfBody/monster/Monster_03.png	0	1	0,0	0
9115	2003	28	@Monster_91159	26	monster/M_3_09.png	0	0	HalfBody/monster/Monster_04.png	0	1	0,0	0
9116	2003	28	@Monster_91169	29	monster/M_3_03.png	0	0	HalfBody/monster/Monster_05.png	0	1	0,0	0
9121	2001	40	@Monster_91219	5102	monster/M_3_08.png	1	0	HalfBody/monster/Monster_01.png	Spine/bulianshi,bulianshi	0.8	200,0	0
9122	2001	28	@Monster_91229	5	monster/M_4_07.png	0	0	HalfBody/monster/Monster_02.png	0	1	0,0	0
9123	2002	28	@Monster_91239	14	monster/M_5_09.png	0	0	HalfBody/monster/Monster_03.png	0	1	0,0	0
9124	2002	28	@Monster_91249	110	monster/M_4_06.png	0	0	HalfBody/monster/Monster_04.png	0	1	0,0	0
9125	2003	28	@Monster_91259	26	monster/M_3_05.png	0	0	HalfBody/monster/Monster_05.png	0	1	0,0	0
9126	2003	28	@Monster_91269	29	monster/M_4_03.png	0	0	HalfBody/monster/Monster_01.png	0	1	0,0	0
9131	2003	40	@Monster_91319	21,29	monster/M_4_08.png	1	0	HalfBody/monster/Monster_02.png	Spine/wuban,wuban	1	200,30	0
9132	2001	28	@Monster_91329	5	monster/M_1_07.png	0	0	HalfBody/monster/Monster_03.png	0	1	0,0	0
9133	2002	28	@Monster_91339	14	monster/M_5_09.png	0	0	HalfBody/monster/Monster_04.png	0	1	0,0	0
9134	2002	28	@Monster_91349	110	monster/M_1_06.png	0	0	HalfBody/monster/Monster_05.png	0	1	0,0	0
9135	2003	28	@Monster_91359	26	monster/M_3_05.png	0	0	HalfBody/monster/Monster_01.png	0	1	0,0	0
9136	2003	28	@Monster_91369	29	monster/M_5_03.png	0	0	HalfBody/monster/Monster_02.png	0	1	0,0	0
9141	2003	40	@Monster_91419	21,29	monster/M_5_05.png	1	0	HalfBody/monster/Monster_03.png	Spine/lukang,lukang	1.1	200,0	1
9142	2001	28	@Monster_91429	5	monster/M_2_07.png	0	0	HalfBody/monster/Monster_04.png	0	1	0,0	0
9143	2002	28	@Monster_91439	14	monster/M_1_08.png	0	0	HalfBody/monster/Monster_05.png	0	1	0,0	0
9144	2002	28	@Monster_91449	110	monster/M_2_06.png	0	0	HalfBody/monster/Monster_01.png	0	1	0,0	0
9145	2003	28	@Monster_91459	26	monster/M_1_05.png	0	0	HalfBody/monster/Monster_02.png	0	1	0,0	0
9146	2003	28	@Monster_91469	29	monster/M_3_03.png	0	0	HalfBody/monster/Monster_03.png	0	1	0,0	0
9151	2003	40	@Monster_91519	21,29	monster/M_3_07.png	1	0	HalfBody/monster/Monster_04.png	Spine/guohuai,guohuai	1.1	200,70	0
9152	2001	28	@Monster_91529	5	monster/M_3_07.png	0	0	HalfBody/monster/Monster_05.png	0	1	0,0	0
9153	2002	28	@Monster_91539	14	monster/M_2_08.png	0	0	HalfBody/monster/Monster_01.png	0	1	0,0	0
9154	2002	28	@Monster_91549	110	monster/M_1_06.png	0	0	HalfBody/monster/Monster_02.png	0	1	0,0	0
9155	2003	28	@Monster_91559	26	monster/M_2_09.png	0	0	HalfBody/monster/Monster_03.png	0	1	0,0	0
9156	2003	28	@Monster_91569	29	monster/M_2_03.png	0	0	HalfBody/monster/Monster_04.png	0	1	0,0	0
9161	2002	40	@Monster_91619	17110	monster/M_5_08.png	1	0	HalfBody/monster/Monster_05.png	Spine/dingfeng,dingfeng	0.7	150,0	0
9162	2001	28	@Monster_91629	5	monster/M_4_07.png	0	0	HalfBody/monster/Monster_01.png	0	1	0,0	0
9163	2002	28	@Monster_91639	14	monster/M_1_09.png	0	0	HalfBody/monster/Monster_02.png	0	1	0,0	0
