ID	TYPE	SPINE	Define	Position	Wait	Transform	Rotate	Scale	Time	Parent	SpawnId
11222502	13		0	0	0.5	0	0	1	0		
11222601	9	F04,Spine/NG2D_nobg,AVG_00201	1	-250,0	0	0	0	1	0		
11222602	14	1	1	0	0	0	0	1	0		
11222701	14	0	1	0	0	0	0	1	0		
11222801	10		1	0	0	0	0	1	0		
11222802	9	F04,Spine/NG2D_nobg,AVG_01701	1	-250,0	0.3	0	0	1	0		
11222803	14	1	1	0	0	0	0	1	0		
11222901	14	1	2	0	0	0	0	1	0		
11222902	14	0	1	0	0	0	0	1	0		
11223001	15		0	0	0.5	0	0	1	6		
11223002	13		0	0	0.5	0	0	1	0		
11223101	14	0	2	0	0	0	0	1	0		
11223201	0		0	0	0	0	0	1	0		
11223301	10		1	0	0	0	0	1	0		
11223302	10		2	0	0	0	0	1	0		
11223303	4	F9	0	0	0	0	0	1	0		
11223304	12	BG/AVG/avg_bg_9924.jpg	0	0	0.5	0	0	1	0		
11223305	13		0	0	1	0	0	1	0		
11223401	0		0	0	0	0	0	1	0		
11223501	0		0	0	0	0	0	1	0		
11223601	15		0	0	0.5	0	0	1	6		
11223701	0		0	0	0	0	0	1	0		
11223801	0		0	0	0	0	0	1	0		
11223901	16	F1	0	0	0	0	0	1	0		
11223902	12	BG/AVG/avg_bg_9924.jpg	0	0	0.5	0	0	1	0		
11223903	13		0	0	1	0	0	1	0		
11224001	0		0	0	0	0	0	1	0		
11224101	0		0	0	0	0	0	1	0		
11224201	0		0	0	0	0	0	1	0		
11224301	0		0	0	0	0	0	1	0		
11224401	0		0	0	0	0	0	1	0		
11224501	0		0	0	0	0	0	1	0		
11224601	0		0	0	0	0	0	1	0		
11224701	0		0	0	0	0	0	1	0		
11224801	0		0	0	0	0	0	1	0		
11224901	0		0	0	0	0	0	1	0		
11225001	0		0	0	0	0	0	1	0		
11225101	0		0	0	0	0	0	1	0		
11225201	0		0	0	0	0	0	1	0		
11225301	0		0	0	0	0	0	1	0		
21220101	12	BG/AVG/avg_bg_9925.jpg	0	0	0.5	0	0	1	0		
21220201	0		0	0	0	0	0	1	0		
21220301	0		0	0	0	0	0	1	0		
21220401	0		0	0	0	0	0	1	0		
21220501	0		0	0	0	0	0	1	0		
21220601	4	F9	0	0	0	0	0	1	0		
21220602	12	BG/AVG/avg_bg_9926.jpg	0	0	0.5	0	0	1	0		
21220603	13		0	0	1	0	0	1	0		
21220701	0		0	0	0	0	0	1	0		
21220801	0		0	0	0	0	0	1	0		
21220901	0		0	0	0	0	0	1	0		
21221001	0		0	0	0	0	0	1	0		
21221101	0		0	0	0	0	0	1	0		
21221201	0		0	0	0	0	0	1	0		
21221301	0		0	0	0	0	0	1	0		
21221401	4	F9	0	0	0	0	0	1	0		
21221402	12	BG/AVG/avg_bg_9927.jpg	0	0	0.5	0	0	1	0		
21221403	13		0	0	1	0	0	1	0		
21221501	0		0	0	0	0	0	1	0		
21221601	0		0	0	0	0	0	1	0		
21221701	0		0	0	0	0	0	1	0		
21221801	4	F9	0	0	0	0	0	1	0		
21221802	12	BG/AVG/avg_bg_9928.jpg	0	0	0.5	0	0	1	0		
21221803	13		0	0	1	0	0	1	0		
21221901	0		0	0	0	0	0	1	0		
21222001	0		0	0	0	0	0	1	0		
21222101	0		0	0	0	0	0	1	0		
21222201	0		0	0	0	0	0	1	0		
21222301	4	F9	0	0	0	0	0	1	0		
21222302	12	BG/AVG/avg_bg_9929.jpg	0	0	0.5	0	0	1	0		
21222303	13		0	0	1	0	0	1	0		
21222401	0		0	0	0	0	0	1	0		
21222501	0		0	0	0	0	0	1	0		
21222601	0		0	0	0	0	0	1	0		
21222701	12	BG/AVG/avg_bg_001.jpg	0	0	0.5	0	0	1	0		
21222801	0		0	0	0	0	0	1	0		
21222901	0		0	0	0	0	0	1	0		
21223001	0		0	0	0	0	0	1	0		
21223101	4	F9	0	0	0	0	0	1	0		
21223102	12	BG/AVG/avg_bg_9917.jpg	0	0	0.5	0	0	1	0		
21223103	13		0	0	1	0	0	1	0		
21223201	0		0	0	0	0	0	1	0		
21223301	0		0	0	0	0	0	1	0		
21223401	0		0	0	0	0	0	1	0		
21223501	4	F9	0	0	0	0	0	1	0		
21223502	12	BG/AVG/avg_bg_9930.jpg	0	0	0.5	0	0	1	0		
21223503	13		0	0	1	0	0	1	0		
21223601	0		0	0	0	0	0	1	0		
21223701	0		0	0	0	0	0	1	0		
21223801	0		0	0	0	0	0	1	0		
21223901	0		0	0	0	0	0	1	0		
21224001	0		0	0	0	0	0	1	0		
21224101	0		0	0	0	0	0	1	0		
21224201	0		0	0	0	0	0	1	0		
21224301	0		0	0	0	0	0	1	0		
21224401	0		0	0	0	0	0	1	0		
21224501	0		0	0	0	0	0	1	0		
21224601	0		0	0	0	0	0	1	0		
21224701	0		0	0	0	0	0	1	0		
21224801	0		0	0	0	0	0	1	0		
21224901	0		0	0	0	0	0	1	0		
21225001	0		0	0	0	0	0	1	0		
21225101	0		0	0	0	0	0	1	0		
21225201	0		0	0	0	0	0	1	0		
21225301	0		0	0	0	0	0	1	0		
21225401	0		0	0	0	0	0	1	0		
21225501	0		0	0	0	0	0	1	0		
21225601	4	F9	0	0	2	0	0	1	0		
21225602	12	BG/AVG/avg_bg_9931.jpg	0	0	0.5	0	0	1	0		
21225603	13		0	0	1	0	0	1	0		
21225701	0		0	0	0	0	0	1	0		
21225801	0		0	0	0	0	0	1	0		
21225901	4	F5	0	0	0	0	0	1	0		
21225902	12	BG/AVG/avg_bg_001.jpg	0	0	0.3	0	0	1	0		
21225903	18	AVG_V_AC2122	0	0	0	0	0	1	0		
21225904	4	F9	0	0	46	0	0	1	0		
21225905	12	BG/AVG/avg_bg_9932.jpg	0	0	0.3	0	0	1	0		
21225906	13		0	0	1.4	0	0	1	0		
21226001	0		0	0	0	0	0	1	0		
21226101	0		0	0	0	0	0	1	0		
21226201	0		0	0	0	0	0	1	0		
21226301	0		0	0	0	0	0	1	0		
21226401	0		0	0	0	0	0	1	0		
21226501	0		0	0	0	0	0	1	0		
