id	isOpen	name	part	部位	quality	level	profession	smeltGain	costItem1	costItem2	costCoin	costReo	washCoinCost	equipAttr	装备图标	打孔消耗	星级	套装	套装品阶	进化材料	进化ID	套装副属性	升级装备ID	升级固定材料	升级优先材料	升级混合材料	升级可变材料总数	套装分解	装备评分	专属id
10506	1	@Equip_Name_10501	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	101_10668_10668,106_800_800	equipment/NG_E_10501.png	0	6	0	0	0	0	0	10507	30000_10501_180	0	0	0	0	2258	105
10507	1	@Equip_Name_10501	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	101_11853_11853,106_889_889	equipment/NG_E_10501.png	0	7	0	0	0	0	0	10508	30000_10501_210	0	0	0	0	2593	105
10508	1	@Equip_Name_10501	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	101_13170_13170,106_988_988	equipment/NG_E_10501.png	0	8	0	0	0	0	0	10509	30000_10501_240	0	0	0	0	2671	105
10509	1	@Equip_Name_10501	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	101_14633_14633,106_1098_1098	equipment/NG_E_10501.png	0	9	0	0	0	0	0	10510	30000_10501_270	0	0	0	0	2748	105
10510	1	@Equip_Name_10501	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	101_16259_16259,106_1220_1220	equipment/NG_E_10501.png	0	10	0	0	0	0	0	10511	30000_10501_300	0	0	0	0	2813	105
10511	1	@Equip_Name_10501	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	101_18066_18066,106_1356_1356	equipment/NG_E_10501.png	0	11	0	0	0	0	0	10512	30000_10501_330	0	0	0	0	2877	105
10512	1	@Equip_Name_10501	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	101_20073_20073,106_1507_1507	equipment/NG_E_10501.png	0	12	0	0	0	0	0	10513	30000_10501_370	0	0	0	0	2942	105
10513	1	@Equip_Name_10501	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	101_22303_22303,106_1674_1674	equipment/NG_E_10501.png	0	13	0	0	0	0	0	0	30000_10501_400	0	0	0	0	3006	105
10601	1	@Equip_Name_10601	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_661_661,109_244_244	equipment/NG_E_10601.png	0	1	0	0	0	0	0	10602		0	0	0	0	1290	106
10602	1	@Equip_Name_10601	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_734_734,109_271_271	equipment/NG_E_10601.png	0	2	0	0	0	0	0	10603	30000_10601_60	0	0	0	0	1484	106
10603	1	@Equip_Name_10601	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_816_816,109_301_301	equipment/NG_E_10601.png	0	3	0	0	0	0	0	10604	30000_10601_90	0	0	0	0	1716	106
10604	1	@Equip_Name_10601	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_907_907,109_334_334	equipment/NG_E_10601.png	0	4	0	0	0	0	0	10605	30000_10601_120	0	0	0	0	1961	106
10605	1	@Equip_Name_10601	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_1008_1008,109_371_371	equipment/NG_E_10601.png	0	5	0	0	0	0	0	10606	30000_10601_150	0	0	0	0	2103	106
10606	1	@Equip_Name_10601	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_1120_1120,109_412_412	equipment/NG_E_10601.png	0	6	0	0	0	0	0	10607	30000_10601_180	0	0	0	0	2258	106
10607	1	@Equip_Name_10601	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_1244_1244,109_458_458	equipment/NG_E_10601.png	0	7	0	0	0	0	0	10608	30000_10601_210	0	0	0	0	2593	106
10608	1	@Equip_Name_10601	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_1382_1382,109_509_509	equipment/NG_E_10601.png	0	8	0	0	0	0	0	10609	30000_10601_240	0	0	0	0	2671	106
10609	1	@Equip_Name_10601	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_1535_1535,109_565_565	equipment/NG_E_10601.png	0	9	0	0	0	0	0	10610	30000_10601_270	0	0	0	0	2748	106
10610	1	@Equip_Name_10601	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_1706_1706,109_628_628	equipment/NG_E_10601.png	0	10	0	0	0	0	0	10611	30000_10601_300	0	0	0	0	2813	106
10611	1	@Equip_Name_10601	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_1895_1895,109_698_698	equipment/NG_E_10601.png	0	11	0	0	0	0	0	10612	30000_10601_330	0	0	0	0	2877	106
10612	1	@Equip_Name_10601	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_2105_2105,109_776_776	equipment/NG_E_10601.png	0	12	0	0	0	0	0	10613	30000_10601_370	0	0	0	0	2942	106
10613	1	@Equip_Name_10601	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_2339_2339,109_862_862	equipment/NG_E_10601.png	0	13	0	0	0	0	0	0	30000_10601_400	0	0	0	0	3006	106
10701	1	@Equip_Name_10701	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	101_8574_8574,106_535_535	equipment/NG_E_10701.png	0	1	0	0	0	0	0	10702		0	0	0	0	2875	107
10702	1	@Equip_Name_10701	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	101_9527_9527,106_594_594	equipment/NG_E_10701.png	0	2	0	0	0	0	0	10703	30000_10701_60	0	0	0	0	3301	107
10703	1	@Equip_Name_10701	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	101_10585_10585,106_660_660	equipment/NG_E_10701.png	0	3	0	0	0	0	0	10704	30000_10701_90	0	0	0	0	3401	107
10704	1	@Equip_Name_10701	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	101_11761_11761,106_733_733	equipment/NG_E_10701.png	0	4	0	0	0	0	0	10705	30000_10701_120	0	0	0	0	3498	107
10705	1	@Equip_Name_10701	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	101_13068_13068,106_814_814	equipment/NG_E_10701.png	0	5	0	0	0	0	0	10706	30000_10701_150	0	0	0	0	3582	107
10706	1	@Equip_Name_10701	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	101_14520_14520,106_904_904	equipment/NG_E_10701.png	0	6	0	0	0	0	0	10707	30000_10701_180	0	0	0	0	2875	107
10707	1	@Equip_Name_10701	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	101_16133_16133,106_1004_1004	equipment/NG_E_10701.png	0	7	0	0	0	0	0	10708	30000_10701_210	0	0	0	0	3301	107
10708	1	@Equip_Name_10701	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	101_17925_17925,106_1116_1116	equipment/NG_E_10701.png	0	8	0	0	0	0	0	10709	30000_10701_240	0	0	0	0	3401	107
10709	1	@Equip_Name_10701	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	101_19917_19917,106_1240_1240	equipment/NG_E_10701.png	0	9	0	0	0	0	0	10710	30000_10701_270	0	0	0	0	3498	107
10710	1	@Equip_Name_10701	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	101_22130_22130,106_1378_1378	equipment/NG_E_10701.png	0	10	0	0	0	0	0	10711	30000_10701_300	0	0	0	0	3582	107
10711	1	@Equip_Name_10701	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	101_24589_24589,106_1531_1531	equipment/NG_E_10701.png	0	11	0	0	0	0	0	10712	30000_10701_330	0	0	0	0	3664	107
10712	1	@Equip_Name_10701	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	101_27321_27321,106_1701_1701	equipment/NG_E_10701.png	0	12	0	0	0	0	0	10713	30000_10701_370	0	0	0	0	3745	107
10713	1	@Equip_Name_10701	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	101_30357_30357,106_1890_1890	equipment/NG_E_10701.png	0	13	0	0	0	0	0	0	30000_10701_400	0	0	0	0	3827	107
10801	1	@Equip_Name_10801	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_766_766,107_397_397	equipment/NG_E_10801.png	0	1	0	0	0	0	0	10802		0	0	0	0	2822	108
10802	1	@Equip_Name_10801	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_851_851,107_441_441	equipment/NG_E_10801.png	0	2	0	0	0	0	0	10803	30000_10801_60	0	0	0	0	3242	108
10803	1	@Equip_Name_10801	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_945_945,107_490_490	equipment/NG_E_10801.png	0	3	0	0	0	0	0	10804	30000_10801_90	0	0	0	0	3338	108
10804	1	@Equip_Name_10801	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_1050_1050,107_544_544	equipment/NG_E_10801.png	0	4	0	0	0	0	0	10805	30000_10801_120	0	0	0	0	3436	108
10805	1	@Equip_Name_10801	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_1167_1167,107_604_604	equipment/NG_E_10801.png	0	5	0	0	0	0	0	10806	30000_10801_150	0	0	0	0	3517	108
10806	1	@Equip_Name_10801	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_1297_1297,107_671_671	equipment/NG_E_10801.png	0	6	0	0	0	0	0	10807	30000_10801_180	0	0	0	0	2822	108
10807	1	@Equip_Name_10801	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_1441_1441,107_745_745	equipment/NG_E_10801.png	0	7	0	0	0	0	0	10808	30000_10801_210	0	0	0	0	3242	108
10808	1	@Equip_Name_10801	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_1601_1601,107_828_828	equipment/NG_E_10801.png	0	8	0	0	0	0	0	10809	30000_10801_240	0	0	0	0	3338	108
10809	1	@Equip_Name_10801	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_1779_1779,107_920_920	equipment/NG_E_10801.png	0	9	0	0	0	0	0	10810	30000_10801_270	0	0	0	0	3436	108
10810	1	@Equip_Name_10801	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_1977_1977,107_1022_1022	equipment/NG_E_10801.png	0	10	0	0	0	0	0	10811	30000_10801_300	0	0	0	0	3517	108
10811	1	@Equip_Name_10801	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_2197_2197,107_1136_1136	equipment/NG_E_10801.png	0	11	0	0	0	0	0	10812	30000_10801_330	0	0	0	0	3596	108
10812	1	@Equip_Name_10801	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_2441_2441,107_1262_1262	equipment/NG_E_10801.png	0	12	0	0	0	0	0	10813	30000_10801_370	0	0	0	0	3677	108
10813	1	@Equip_Name_10801	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_2712_2712,107_1402_1402	equipment/NG_E_10801.png	0	13	0	0	0	0	0	0	30000_10801_400	0	0	0	0	3758	108
10901	1	@Equip_Name_10901	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	101_5075_5075,107_418_418	equipment/NG_E_10901.png	0	1	0	0	0	0	0	10902		0	0	0	0	2849	109
10902	1	@Equip_Name_10901	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	101_5639_5639,107_464_464	equipment/NG_E_10901.png	0	2	0	0	0	0	0	10903	30000_10901_60	0	0	0	0	3272	109
10903	1	@Equip_Name_10901	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	101_6265_6265,107_515_515	equipment/NG_E_10901.png	0	3	0	0	0	0	0	10904	30000_10901_90	0	0	0	0	3370	109
10904	1	@Equip_Name_10901	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	101_6961_6961,107_572_572	equipment/NG_E_10901.png	0	4	0	0	0	0	0	10905	30000_10901_120	0	0	0	0	3467	109
10905	1	@Equip_Name_10901	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	101_7734_7734,107_635_635	equipment/NG_E_10901.png	0	5	0	0	0	0	0	10906	30000_10901_150	0	0	0	0	3548	109
10906	1	@Equip_Name_10901	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	101_8593_8593,107_706_706	equipment/NG_E_10901.png	0	6	0	0	0	0	0	10907	30000_10901_180	0	0	0	0	2849	109
10907	1	@Equip_Name_10901	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	101_9548_9548,107_784_784	equipment/NG_E_10901.png	0	7	0	0	0	0	0	10908	30000_10901_210	0	0	0	0	3272	109
10908	1	@Equip_Name_10901	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	101_10609_10609,107_871_871	equipment/NG_E_10901.png	0	8	0	0	0	0	0	10909	30000_10901_240	0	0	0	0	3370	109
10909	1	@Equip_Name_10901	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	101_11788_11788,107_968_968	equipment/NG_E_10901.png	0	9	0	0	0	0	0	10910	30000_10901_270	0	0	0	0	3467	109
10910	1	@Equip_Name_10901	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	101_13098_13098,107_1076_1076	equipment/NG_E_10901.png	0	10	0	0	0	0	0	10911	30000_10901_300	0	0	0	0	3548	109
10911	1	@Equip_Name_10901	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	101_14553_14553,107_1195_1195	equipment/NG_E_10901.png	0	11	0	0	0	0	0	10912	30000_10901_330	0	0	0	0	3630	109
10912	1	@Equip_Name_10901	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	101_16170_16170,107_1328_1328	equipment/NG_E_10901.png	0	12	0	0	0	0	0	10913	30000_10901_370	0	0	0	0	3711	109
10913	1	@Equip_Name_10901	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	101_17967_17967,107_1475_1475	equipment/NG_E_10901.png	0	13	0	0	0	0	0	0	30000_10901_400	0	0	0	0	3793	109
11001	1	@Equip_Name_11001	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_705_705,101_4200_4200	equipment/NG_E_11001.png	0	1	0	0	0	0	0	11002		0	0	0	0	1290	110
11002	1	@Equip_Name_11001	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_783_783,101_4667_4667	equipment/NG_E_11001.png	0	2	0	0	0	0	0	11003	30000_11001_60	0	0	0	0	1484	110
11003	1	@Equip_Name_11001	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_870_870,101_5185_5185	equipment/NG_E_11001.png	0	3	0	0	0	0	0	11004	30000_11001_90	0	0	0	0	1716	110
11004	1	@Equip_Name_11001	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_967_967,101_5761_5761	equipment/NG_E_11001.png	0	4	0	0	0	0	0	11005	30000_11001_120	0	0	0	0	1961	110
11005	1	@Equip_Name_11001	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_1074_1074,101_6401_6401	equipment/NG_E_11001.png	0	5	0	0	0	0	0	11006	30000_11001_150	0	0	0	0	2103	110
11006	1	@Equip_Name_11001	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_1193_1193,101_7112_7112	equipment/NG_E_11001.png	0	6	0	0	0	0	0	11007	30000_11001_180	0	0	0	0	2258	110
11007	1	@Equip_Name_11001	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_1326_1326,101_7902_7902	equipment/NG_E_11001.png	0	7	0	0	0	0	0	11008	30000_11001_210	0	0	0	0	2593	110
11008	1	@Equip_Name_11001	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_1473_1473,101_8780_8780	equipment/NG_E_11001.png	0	8	0	0	0	0	0	11009	30000_11001_240	0	0	0	0	2671	110
11009	1	@Equip_Name_11001	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_1637_1637,101_9756_9756	equipment/NG_E_11001.png	0	9	0	0	0	0	0	11010	30000_11001_270	0	0	0	0	2748	110
11010	1	@Equip_Name_11001	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_1819_1819,101_10840_10840	equipment/NG_E_11001.png	0	10	0	0	0	0	0	11011	30000_11001_300	0	0	0	0	2813	110
11011	1	@Equip_Name_11001	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_2021_2021,101_12044_12044	equipment/NG_E_11001.png	0	11	0	0	0	0	0	11012	30000_11001_330	0	0	0	0	2877	110
11012	1	@Equip_Name_11001	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_2245_2245,101_13382_13382	equipment/NG_E_11001.png	0	12	0	0	0	0	0	11013	30000_11001_370	0	0	0	0	2942	110
11013	1	@Equip_Name_11001	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_2494_2494,101_14869_14869	equipment/NG_E_11001.png	0	13	0	0	0	0	0	0	30000_11001_400	0	0	0	0	3006	110
11101	1	@Equip_Name_11101	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_535_535,109_235_235	equipment/NG_E_11101.png	0	1	0	0	0	0	0	11102		0	0	0	0	1290	111
11102	1	@Equip_Name_11101	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_594_594,109_261_261	equipment/NG_E_11101.png	0	2	0	0	0	0	0	11103	30000_11101_60	0	0	0	0	1484	111
11103	1	@Equip_Name_11101	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_660_660,109_290_290	equipment/NG_E_11101.png	0	3	0	0	0	0	0	11104	30000_11101_90	0	0	0	0	1716	111
11104	1	@Equip_Name_11101	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_733_733,109_322_322	equipment/NG_E_11101.png	0	4	0	0	0	0	0	11105	30000_11101_120	0	0	0	0	1961	111
11105	1	@Equip_Name_11101	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_814_814,109_358_358	equipment/NG_E_11101.png	0	5	0	0	0	0	0	11106	30000_11101_150	0	0	0	0	2103	111
11106	1	@Equip_Name_11101	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_904_904,109_398_398	equipment/NG_E_11101.png	0	6	0	0	0	0	0	11107	30000_11101_180	0	0	0	0	2258	111
11107	1	@Equip_Name_11101	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_1004_1004,109_442_442	equipment/NG_E_11101.png	0	7	0	0	0	0	0	11108	30000_11101_210	0	0	0	0	2593	111
11108	1	@Equip_Name_11101	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_1116_1116,109_491_491	equipment/NG_E_11101.png	0	8	0	0	0	0	0	11109	30000_11101_240	0	0	0	0	2671	111
11109	1	@Equip_Name_11101	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_1240_1240,109_546_546	equipment/NG_E_11101.png	0	9	0	0	0	0	0	11110	30000_11101_270	0	0	0	0	2748	111
11110	1	@Equip_Name_11101	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_1378_1378,109_607_607	equipment/NG_E_11101.png	0	10	0	0	0	0	0	11111	30000_11101_300	0	0	0	0	2813	111
11111	1	@Equip_Name_11101	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_1531_1531,109_674_674	equipment/NG_E_11101.png	0	11	0	0	0	0	0	11112	30000_11101_330	0	0	0	0	2877	111
11112	1	@Equip_Name_11101	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_1701_1701,109_749_749	equipment/NG_E_11101.png	0	12	0	0	0	0	0	11113	30000_11101_370	0	0	0	0	2942	111
11113	1	@Equip_Name_11101	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_1890_1890,109_832_832	equipment/NG_E_11101.png	0	13	0	0	0	0	0	0	30000_11101_400	0	0	0	0	3006	111
11201	1	@Equip_Name_11201	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_600_600,111_99_99	equipment/NG_E_11201.png	0	1	0	0	0	0	0	11202		0	0	0	0	1305	112
11202	1	@Equip_Name_11201	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_667_667,111_110_110	equipment/NG_E_11201.png	0	2	0	0	0	0	0	11203	30000_11201_60	0	0	0	0	1502	112
11203	1	@Equip_Name_11201	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_741_741,111_122_122	equipment/NG_E_11201.png	0	3	0	0	0	0	0	11204	30000_11201_90	0	0	0	0	1736	112
11204	1	@Equip_Name_11201	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_823_823,111_135_135	equipment/NG_E_11201.png	0	4	0	0	0	0	0	11205	30000_11201_120	0	0	0	0	1984	112
11205	1	@Equip_Name_11201	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_914_914,111_150_150	equipment/NG_E_11201.png	0	5	0	0	0	0	0	11206	30000_11201_150	0	0	0	0	2128	112
11206	1	@Equip_Name_11201	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_1016_1016,111_167_167	equipment/NG_E_11201.png	0	6	0	0	0	0	0	11207	30000_11201_180	0	0	0	0	2285	112
11207	1	@Equip_Name_11201	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_1129_1129,111_185_185	equipment/NG_E_11201.png	0	7	0	0	0	0	0	11208	30000_11201_210	0	0	0	0	2623	112
11208	1	@Equip_Name_11201	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_1254_1254,111_206_206	equipment/NG_E_11201.png	0	8	0	0	0	0	0	11209	30000_11201_240	0	0	0	0	2702	112
11209	1	@Equip_Name_11201	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_1393_1393,111_229_229	equipment/NG_E_11201.png	0	9	0	0	0	0	0	11210	30000_11201_270	0	0	0	0	2780	112
11210	1	@Equip_Name_11201	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_1548_1548,111_254_254	equipment/NG_E_11201.png	0	10	0	0	0	0	0	11211	30000_11201_300	0	0	0	0	2847	112
11211	1	@Equip_Name_11201	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_1720_1720,111_282_282	equipment/NG_E_11201.png	0	11	0	0	0	0	0	11212	30000_11201_330	0	0	0	0	2911	112
11212	1	@Equip_Name_11201	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_1911_1911,111_313_313	equipment/NG_E_11201.png	0	12	0	0	0	0	0	11213	30000_11201_370	0	0	0	0	2976	112
11213	1	@Equip_Name_11201	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_2123_2123,111_348_348	equipment/NG_E_11201.png	0	13	0	0	0	0	0	0	30000_11201_400	0	0	0	0	3041	112
11301	1	@Equip_Name_11301	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_692_692,107_410_410	equipment/NG_E_11301.png	0	1	0	0	0	0	0	11302		0	0	0	0	2875	113
11302	1	@Equip_Name_11301	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_769_769,107_456_456	equipment/NG_E_11301.png	0	2	0	0	0	0	0	11303	30000_11301_60	0	0	0	0	3301	113
11303	1	@Equip_Name_11301	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_854_854,107_507_507	equipment/NG_E_11301.png	0	3	0	0	0	0	0	11304	30000_11301_90	0	0	0	0	3401	113
11304	1	@Equip_Name_11301	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_949_949,107_563_563	equipment/NG_E_11301.png	0	4	0	0	0	0	0	11305	30000_11301_120	0	0	0	0	3498	113
11305	1	@Equip_Name_11301	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_1054_1054,107_625_625	equipment/NG_E_11301.png	0	5	0	0	0	0	0	11306	30000_11301_150	0	0	0	0	3582	113
11306	1	@Equip_Name_11301	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_1171_1171,107_694_694	equipment/NG_E_11301.png	0	6	0	0	0	0	0	11307	30000_11301_180	0	0	0	0	2875	113
11307	1	@Equip_Name_11301	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_1301_1301,107_771_771	equipment/NG_E_11301.png	0	7	0	0	0	0	0	11308	30000_11301_210	0	0	0	0	3301	113
11308	1	@Equip_Name_11301	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_1446_1446,107_857_857	equipment/NG_E_11301.png	0	8	0	0	0	0	0	11309	30000_11301_240	0	0	0	0	3401	113
11309	1	@Equip_Name_11301	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_1607_1607,107_952_952	equipment/NG_E_11301.png	0	9	0	0	0	0	0	11310	30000_11301_270	0	0	0	0	3498	113
11310	1	@Equip_Name_11301	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_1785_1785,107_1058_1058	equipment/NG_E_11301.png	0	10	0	0	0	0	0	11311	30000_11301_300	0	0	0	0	3582	113
11311	1	@Equip_Name_11301	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_1983_1983,107_1175_1175	equipment/NG_E_11301.png	0	11	0	0	0	0	0	11312	30000_11301_330	0	0	0	0	3664	113
11312	1	@Equip_Name_11301	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_2203_2203,107_1305_1305	equipment/NG_E_11301.png	0	12	0	0	0	0	0	11313	30000_11301_370	0	0	0	0	3745	113
11313	1	@Equip_Name_11301	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_2448_2448,107_1450_1450	equipment/NG_E_11301.png	0	13	0	0	0	0	0	0	30000_11301_400	0	0	0	0	3827	113
11401	1	@Equip_Name_11401	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_692_692,109_235_235	equipment/NG_E_11401.png	0	1	0	0	0	0	0	11402		0	0	0	0	2822	114
11402	1	@Equip_Name_11401	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_769_769,109_261_261	equipment/NG_E_11401.png	0	2	0	0	0	0	0	11403	30000_11401_60	0	0	0	0	3242	114
11403	1	@Equip_Name_11401	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_854_854,109_290_290	equipment/NG_E_11401.png	0	3	0	0	0	0	0	11404	30000_11401_90	0	0	0	0	3338	114
11404	1	@Equip_Name_11401	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_949_949,109_322_322	equipment/NG_E_11401.png	0	4	0	0	0	0	0	11405	30000_11401_120	0	0	0	0	3436	114
11405	1	@Equip_Name_11401	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_1054_1054,109_358_358	equipment/NG_E_11401.png	0	5	0	0	0	0	0	11406	30000_11401_150	0	0	0	0	3517	114
11406	1	@Equip_Name_11401	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_1171_1171,109_398_398	equipment/NG_E_11401.png	0	6	0	0	0	0	0	11407	30000_11401_180	0	0	0	0	2822	114
11407	1	@Equip_Name_11401	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_1301_1301,109_442_442	equipment/NG_E_11401.png	0	7	0	0	0	0	0	11408	30000_11401_210	0	0	0	0	3242	114
11408	1	@Equip_Name_11401	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_1446_1446,109_491_491	equipment/NG_E_11401.png	0	8	0	0	0	0	0	11409	30000_11401_240	0	0	0	0	3338	114
11409	1	@Equip_Name_11401	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_1607_1607,109_546_546	equipment/NG_E_11401.png	0	9	0	0	0	0	0	11410	30000_11401_270	0	0	0	0	3436	114
11410	1	@Equip_Name_11401	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_1785_1785,109_607_607	equipment/NG_E_11401.png	0	10	0	0	0	0	0	11411	30000_11401_300	0	0	0	0	3517	114
11411	1	@Equip_Name_11401	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_1983_1983,109_674_674	equipment/NG_E_11401.png	0	11	0	0	0	0	0	11412	30000_11401_330	0	0	0	0	3596	114
11412	1	@Equip_Name_11401	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_2203_2203,109_749_749	equipment/NG_E_11401.png	0	12	0	0	0	0	0	11413	30000_11401_370	0	0	0	0	3677	114
11413	1	@Equip_Name_11401	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_2448_2448,109_832_832	equipment/NG_E_11401.png	0	13	0	0	0	0	0	0	30000_11401_400	0	0	0	0	3758	114
